page	line	entry_id	zone	token	issue	suggestion	line_excerpt
20	63	42	german_prose_with_translit	Begründung	invalid_translit_shape	Begründung	re zweifelhaft ist, ist [die Begründung] un-
20	63	42	german_prose_with_translit	Begründung	german_umlaut_in_translit_context	Begründung	re zweifelhaft ist, ist [die Begründung] un-
20	72	42	german_prose_with_translit	Verköstigung	invalid_translit_shape	Verköstigung	"che zur Verköstigung bei den Gabenherren"""
20	72	42	german_prose_with_translit	Verköstigung	german_umlaut_in_translit_context	Verköstigung	"che zur Verköstigung bei den Gabenherren"""
20	76	42	german_prose_with_translit	tatsächlich	invalid_translit_shape	tatsächlich	stehen Zweifel darüber, daß es tatsächlich so
20	76	42	german_prose_with_translit	tatsächlich	german_umlaut_in_translit_context	tatsächlich	stehen Zweifel darüber, daß es tatsächlich so
20	84	42	german_prose_with_translit	ungewiß	invalid_translit_shape	ungewiß	"den Geist ungewiß"" (brDa); myori bar 'yur"
20	84	42	german_prose_with_translit	ungewiß	german_umlaut_in_translit_context	ungewiß	"den Geist ungewiß"" (brDa); myori bar 'yur"
23	11	59	german_prose_with_translit	Bimba-I'rucht	confusable_char	Bimba-l'rucht	"wie eine unverschrte Bimba-I'rucht"" (Nägn"
23	23	59	german_prose_with_translit	ungestört	invalid_translit_shape	ungestört	"pitah ""ungestört"" (Mvy 9326); ma rgud pa"
23	23	59	german_prose_with_translit	ungestört	german_umlaut_in_translit_context	ungestört	"pitah ""ungestört"" (Mvy 9326); ma rgud pa"
24	3	65	german_prose_with_translit	Iśvaras	confusable_char	lśvaras	"sna'i min ""Bez. für den älteren Sohn Iśvaras,"
24	16	68	latin_other	mätanga'i	invalid_translit_shape	mätanga'i	(brDa); mätanga'i zur chag ste gdol pa'i rigs
24	16	68	latin_other	mätanga'i	german_umlaut_in_translit_context	mätanga'i	(brDa); mätanga'i zur chag ste gdol pa'i rigs
24	22	68	german_prose_with_translit	Mätanga	invalid_translit_shape	Mätanga	"1151 Mätanga"" (Tär 139,13)."
24	22	68	german_prose_with_translit	Mätanga	german_umlaut_in_translit_context	Mätanga	"1151 Mätanga"" (Tär 139,13)."
24	48	71	latin_other	Quadratstück	invalid_translit_shape	Quadratstück	Geringes wie cin Quadratstück sman- |rtse-
24	48	71	latin_other	Quadratstück	german_umlaut_in_translit_context	Quadratstück	Geringes wie cin Quadratstück sman- |rtse-
24	60	73	latin_other	hänger	invalid_translit_shape	hänger	hänger.
24	60	73	latin_other	hänger	german_umlaut_in_translit_context	hänger	hänger.
24	61	73	example_tibetan_latin	bsüen	invalid_translit_shape	bsüen	— ste blo gros 020// ༡/// Zes bya ba dge bsüen
24	61	73	example_tibetan_latin	bsüen	german_umlaut_in_translit_context	bsüen	— ste blo gros 020// ༡/// Zes bya ba dge bsüen
24	63	73	german_prose_with_translit	Laienanhänger	invalid_translit_shape	Laienanhänger	"gros gZon-nu, war Laienanhänger, ein Laie"""
24	63	73	german_prose_with_translit	Laienanhänger	german_umlaut_in_translit_context	Laienanhänger	"gros gZon-nu, war Laienanhänger, ein Laie"""
25	9	77	german_prose_with_translit	möätulungam	invalid_translit_shape	möätulungam	Lex. möätulungam (Mvy 4517, Abt. tsbad ma
25	9	77	german_prose_with_translit	möätulungam	german_umlaut_in_translit_context	möätulungam	Lex. möätulungam (Mvy 4517, Abt. tsbad ma
26	41	83	german_prose_with_translit	unglücklich	invalid_translit_shape	unglücklich	unglücklich, bedauerlich.
26	41	83	german_prose_with_translit	unglücklich	german_umlaut_in_translit_context	unglücklich	unglücklich, bedauerlich.
26	74	84	german_prose_with_translit	dGe-lugs-pa-Klöster	invalid_translit_shape	dGe-lugs-pa-Klöster	in A-mdo gibt es viele dGe-lugs-pa-Klöster,
26	74	84	german_prose_with_translit	dGe-lugs-pa-Klöster	german_umlaut_in_translit_context	dGe-lugs-pa-Klöster	in A-mdo gibt es viele dGe-lugs-pa-Klöster,
27	16	86	german_prose_with_translit	anfänglich	invalid_translit_shape	anfänglich	in dem die Lebensdauer anfänglich kurz und
27	16	86	german_prose_with_translit	anfänglich	german_umlaut_in_translit_context	anfänglich	in dem die Lebensdauer anfänglich kurz und
27	20	86	german_prose_with_translit	anfänglich	invalid_translit_shape	anfänglich	anfänglich] langer [Lebensdauer], das ina-
27	20	86	german_prose_with_translit	anfänglich	german_umlaut_in_translit_context	anfänglich	anfänglich] langer [Lebensdauer], das ina-
27	21	86	german_prose_with_translit	anfänglich	invalid_translit_shape	anfänglich	thog[-Zeitalter mit anfänglich] kurzer [Le-
27	21	86	german_prose_with_translit	anfänglich	german_umlaut_in_translit_context	anfänglich	thog[-Zeitalter mit anfänglich] kurzer [Le-
27	26	86	german_prose_with_translit	anfänglich	invalid_translit_shape	anfänglich	[mit anfänglich] langer [Lebensdauer], am
27	26	86	german_prose_with_translit	anfänglich	german_umlaut_in_translit_context	anfänglich	[mit anfänglich] langer [Lebensdauer], am
27	27	86	german_prose_with_translit	anfäng	invalid_translit_shape	anfäng	Schluß im ma-thog[-Zeitalter mit anfäng-
27	27	86	german_prose_with_translit	anfäng	german_umlaut_in_translit_context	anfäng	Schluß im ma-thog[-Zeitalter mit anfäng-
27	33	86	german_prose_with_translit	länger	invalid_translit_shape	länger	zehn Jahren bis zu unzähligen Jahren länger
27	33	86	german_prose_with_translit	länger	german_umlaut_in_translit_context	länger	zehn Jahren bis zu unzähligen Jahren länger
27	67	92	german_prose_with_translit	ungezähmt	invalid_translit_shape	ungezähmt	"ma drans = ma dul ""ungezähmt"" (Mimi"
27	67	92	german_prose_with_translit	ungezähmt	german_umlaut_in_translit_context	ungezähmt	"ma drans = ma dul ""ungezähmt"" (Mimi"
28	6	95	german_prose_with_translit	gangä	invalid_translit_shape	gangä	ma drug ni u mäh dan me lha dan gangä
28	6	95	german_prose_with_translit	gangä	german_umlaut_in_translit_context	gangä	ma drug ni u mäh dan me lha dan gangä
28	8	95	german_prose_with_translit	jüng	invalid_translit_shape	jüng	"zer ba drug ""Bez. für Saymukha, den jüng-"
28	8	95	german_prose_with_translit	jüng	german_umlaut_in_translit_context	jüng	"zer ba drug ""Bez. für Saymukha, den jüng-"
28	13	95	german_prose_with_translit	gangä	invalid_translit_shape	gangä	"drug ni u mäh / me lha / gangä / ""dam bi"
28	13	95	german_prose_with_translit	gangä	german_umlaut_in_translit_context	gangä	"drug ni u mäh / me lha / gangä / ""dam bi"
28	58	97	german_prose_with_translit	Gangä	invalid_translit_shape	Gangä	die Gangä, aus dem Süden der Oxus, aus
28	58	97	german_prose_with_translit	Gangä	german_umlaut_in_translit_context	Gangä	die Gangä, aus dem Süden der Oxus, aus
29	17	102	german_prose_with_translit	Übersetzung	invalid_translit_shape	Übersetzung	kritismen bei der Übersetzung ins Tibeti-
29	17	102	german_prose_with_translit	Übersetzung	german_umlaut_in_translit_context	Übersetzung	kritismen bei der Übersetzung ins Tibeti-
29	39	104	german_prose_with_translit	Dharma-Körper	invalid_translit_shape	Dharma-Körper	"was der Dharma-Körper genannt wird"" (AA"
29	39	104	german_prose_with_translit	Dharma-Körper	german_umlaut_in_translit_context	Dharma-Körper	"was der Dharma-Körper genannt wird"" (AA"
30	71	111	german_prose_with_translit	zeugungsunfähig	invalid_translit_shape	zeugungsunfähig	1. zeugungsunfähig, impotent; auch ein Ka-
30	71	111	german_prose_with_translit	zeugungsunfähig	german_umlaut_in_translit_context	zeugungsunfähig	1. zeugungsunfähig, impotent; auch ein Ka-
31	5	112	german_prose_with_translit	zeugungsunfähig	invalid_translit_shape	zeugungsunfähig	und man zeugungsunfähig sei, stimmt man
31	5	112	german_prose_with_translit	zeugungsunfähig	german_umlaut_in_translit_context	zeugungsunfähig	und man zeugungsunfähig sei, stimmt man
31	33	112	german_prose_with_translit	angefügt	invalid_translit_shape	angefügt	ga und da so angefügt, daß ein mäßig hoher
31	33	112	german_prose_with_translit	angefügt	german_umlaut_in_translit_context	angefügt	ga und da so angefügt, daß ein mäßig hoher
31	47	112	latin_other	angefügt	invalid_translit_shape	angefügt	"ben angefügt"" (rTjBy 6,106)."
31	47	112	latin_other	angefügt	german_umlaut_in_translit_context	angefügt	"ben angefügt"" (rTjBy 6,106)."
31	61	112	latin_other	tionsstörung	invalid_translit_shape	tionsstörung	tionsstörung.
31	61	112	latin_other	tionsstörung	german_umlaut_in_translit_context	tionsstörung	tionsstörung.
31	66	112	latin_other	tionsstörung	invalid_translit_shape	tionsstörung	tionsstörung.
31	66	112	latin_other	tionsstörung	german_umlaut_in_translit_context	tionsstörung	tionsstörung.
33	19	128	german_prose_with_translit	mütterlicherseits	invalid_translit_shape	mütterlicherseits	Onkel mütterlicherseits, Ksäntipäla, übte
33	19	128	german_prose_with_translit	mütterlicherseits	german_umlaut_in_translit_context	mütterlicherseits	Onkel mütterlicherseits, Ksäntipäla, übte
33	22	128	latin_other	miüttterlicherseits	invalid_translit_shape	miüttterlicherseits	miüttterlicherseits.
33	22	128	latin_other	miüttterlicherseits	german_umlaut_in_translit_context	miüttterlicherseits	miüttterlicherseits.
33	76	129	german_prose_with_translit	Öffnung	invalid_translit_shape	Öffnung	verschloß die Öffnung [des Horns] und
33	76	129	german_prose_with_translit	Öffnung	german_umlaut_in_translit_context	Öffnung	verschloß die Öffnung [des Horns] und
34	24	130	german_prose_with_translit	Überlieferungen	invalid_translit_shape	Überlieferungen	exegetischen Überlieferungen, die er per-
34	24	130	german_prose_with_translit	Überlieferungen	german_umlaut_in_translit_context	Überlieferungen	exegetischen Überlieferungen, die er per-
34	35	132	german_prose_with_translit	mütterlicherseits	invalid_translit_shape	mütterlicherseits	2. Großmutter mütterlicherseits.
34	35	132	german_prose_with_translit	mütterlicherseits	german_umlaut_in_translit_context	mütterlicherseits	2. Großmutter mütterlicherseits.
34	57	135	german_prose_with_translit	Eheschließung	invalid_translit_shape	Eheschließung	"byi khra bo ""die Eheschließung von Mut-"
34	57	135	german_prose_with_translit	Eheschließung	german_umlaut_in_translit_context	Eheschließung	"byi khra bo ""die Eheschließung von Mut-"
34	68	135	example_tibetan_latin	Ergänzungswerk	invalid_translit_shape	Ergänzungswerk	(།/// yig), Grund- und Ergänzungswerk,
34	68	135	example_tibetan_latin	Ergänzungswerk	german_umlaut_in_translit_context	Ergänzungswerk	(།/// yig), Grund- und Ergänzungswerk,
34	81	135	german_prose_with_translit	Ergänzungen	invalid_translit_shape	Ergänzungen	seine [beiden] Ergänzungen, wie z.B. gYa'-
34	81	135	german_prose_with_translit	Ergänzungen	german_umlaut_in_translit_context	Ergänzungen	seine [beiden] Ergänzungen, wie z.B. gYa'-
34	83	135	german_prose_with_translit	Hauptstück	invalid_translit_shape	Hauptstück	4. Hauptstück und Teilstück.
34	83	135	german_prose_with_translit	Hauptstück	german_umlaut_in_translit_context	Hauptstück	4. Hauptstück und Teilstück.
34	86	135	german_prose_with_translit	Hauptstück	invalid_translit_shape	Hauptstück	Hauptstück) und 'Kind' (d.h. Teilstück) ge-
34	86	135	german_prose_with_translit	Hauptstück	german_umlaut_in_translit_context	Hauptstück	Hauptstück) und 'Kind' (d.h. Teilstück) ge-
35	33	139	german_prose_with_translit	rungskräfte	invalid_translit_shape	rungskräfte	rungskräfte wie go rogs, Fährmänner, mon
35	33	139	german_prose_with_translit	rungskräfte	german_umlaut_in_translit_context	rungskräfte	rungskräfte wie go rogs, Fährmänner, mon
36	33	143	german_prose_with_translit	Frühlings-Amme	invalid_translit_shape	Frühlings-Amme	Iehre, die, von der Frühlings-Amme 'gute
36	33	143	german_prose_with_translit	Frühlings-Amme	german_umlaut_in_translit_context	Frühlings-Amme	Iehre, die, von der Frühlings-Amme 'gute
36	73	147	headword_line	Rankengewächs	invalid_translit_shape	Rankengewächs	མ་མུ་ཏ་ ma mu ta ein Rankengewächs.
36	73	147	headword_line	Rankengewächs	german_umlaut_in_translit_context	Rankengewächs	མ་མུ་ཏ་ ma mu ta ein Rankengewächs.
36	76	147	german_prose_with_translit	mütterlicherseits	invalid_translit_shape	mütterlicherseits	1. Großmutter mütterlicherseits.
36	76	147	german_prose_with_translit	mütterlicherseits	german_umlaut_in_translit_context	mütterlicherseits	1. Großmutter mütterlicherseits.
36	78	147	german_prose_with_translit	mütterlicherseits	invalid_translit_shape	mütterlicherseits	2. Tante mütterlicherseits.
36	78	147	german_prose_with_translit	mütterlicherseits	german_umlaut_in_translit_context	mütterlicherseits	2. Tante mütterlicherseits.
38	16	149	german_prose_with_translit	ursprüngliche	invalid_translit_shape	ursprüngliche	"ltabw'i lun — ""die ursprüngliche Unterwei-"
38	16	149	german_prose_with_translit	ursprüngliche	german_umlaut_in_translit_context	ursprüngliche	"ltabw'i lun — ""die ursprüngliche Unterwei-"
38	59	157	german_prose_with_translit	Verkündungen	invalid_translit_shape	Verkündungen	Verkündungen der Verwirklichung und [die
38	59	157	german_prose_with_translit	Verkündungen	german_umlaut_in_translit_context	Verkündungen	Verkündungen der Verwirklichung und [die
38	62	157	german_prose_with_translit	Io	confusable_char	lo	Io N . . N
38	67	159	german_prose_with_translit	ursprünglich	invalid_translit_shape	ursprünglich	"Halter"", ursprünglich Bez. für einen"
38	67	159	german_prose_with_translit	ursprünglich	german_umlaut_in_translit_context	ursprünglich	"Halter"", ursprünglich Bez. für einen"
39	52	167	german_prose_with_translit	ungepflügten	invalid_translit_shape	ungepflügten	"""Ertrag von einem ungepflügten oder unbe-"
39	52	167	german_prose_with_translit	ungepflügten	german_umlaut_in_translit_context	ungepflügten	"""Ertrag von einem ungepflügten oder unbe-"
40	12	172	german_prose_with_translit	gäl'am	invalid_translit_shape	gäl'am	"Lex. — gäl'am rten gnas rtsa ba la'ani ""prinzi-"
40	12	172	german_prose_with_translit	gäl'am	german_umlaut_in_translit_context	gäl'am	"Lex. — gäl'am rten gnas rtsa ba la'ani ""prinzi-"
40	22	174	german_prose_with_translit	ungenügend	invalid_translit_shape	ungenügend	ungenügend; — medpa vollständig, ganz.
40	22	174	german_prose_with_translit	ungenügend	german_umlaut_in_translit_context	ungenügend	ungenügend; — medpa vollständig, ganz.
40	35	174	german_prose_with_translit	Ungenügende	invalid_translit_shape	Ungenügende	"fahren, [nämlich] das Ungenügende usw."""
40	35	174	german_prose_with_translit	Ungenügende	german_umlaut_in_translit_context	Ungenügende	"fahren, [nämlich] das Ungenügende usw."""
40	45	175	german_prose_with_translit	Ergänzung	invalid_translit_shape	Ergänzung	eine Ergänzung zum unvollständigen [Vi-
40	45	175	german_prose_with_translit	Ergänzung	german_umlaut_in_translit_context	Ergänzung	eine Ergänzung zum unvollständigen [Vi-
41	22	178	german_prose_with_translit	Tötung	invalid_translit_shape	Tötung	"""nach der Tötung von Ma-Zani Khron-pa-"
41	22	178	german_prose_with_translit	Tötung	german_umlaut_in_translit_context	Tötung	"""nach der Tötung von Ma-Zani Khron-pa-"
41	30	178	german_prose_with_translit	mütterlicherseits	invalid_translit_shape	mütterlicherseits	ter und Onkel mütterlicherseits durchzu-
41	30	178	german_prose_with_translit	mütterlicherseits	german_umlaut_in_translit_context	mütterlicherseits	ter und Onkel mütterlicherseits durchzu-
41	37	180	german_prose_with_translit	Verdauungsstörung	invalid_translit_shape	Verdauungsstörung	verdautes; Verdauungsstörung, Ver-
41	37	180	german_prose_with_translit	Verdauungsstörung	german_umlaut_in_translit_context	Verdauungsstörung	verdautes; Verdauungsstörung, Ver-
41	47	181	latin_other	Verdauungsstö	invalid_translit_shape	Verdauungsstö	"bro dbugs mi bde (metr.) ""Verdauungsstö-"
41	47	181	latin_other	Verdauungsstö	german_umlaut_in_translit_context	Verdauungsstö	"bro dbugs mi bde (metr.) ""Verdauungsstö-"
41	51	181	german_prose_with_translit	Verdauungsstörung	invalid_translit_shape	Verdauungsstörung	bei Verdauungsstörung und wenn man ein
41	51	181	german_prose_with_translit	Verdauungsstörung	german_umlaut_in_translit_context	Verdauungsstörung	bei Verdauungsstörung und wenn man ein
41	54	181	german_prose_with_translit	Erkältung	invalid_translit_shape	Erkältung	hungen, Erkältung und Verstopfung [usw.
41	54	181	german_prose_with_translit	Erkältung	german_umlaut_in_translit_context	Erkältung	hungen, Erkältung und Verstopfung [usw.
41	65	182	latin_other	ängstlich	invalid_translit_shape	ängstlich	1. unverzagt, nicht ängstlich.
41	65	182	latin_other	ängstlich	german_umlaut_in_translit_context	ängstlich	1. unverzagt, nicht ängstlich.
41	68	182	german_prose_with_translit	ängstlich	invalid_translit_shape	ängstlich	"rgyal sems — ""Stolz, nicht ängstlich"" (brDa)."
41	68	182	german_prose_with_translit	ängstlich	german_umlaut_in_translit_context	ängstlich	"rgyal sems — ""Stolz, nicht ängstlich"" (brDa)."
42	59	189	german_prose_with_translit	Bewußtsein	invalid_translit_shape	Bewußtsein	zeugt, mit dieser zum Bewußtsein passen-
42	59	189	german_prose_with_translit	Bewußtsein	german_umlaut_in_translit_context	Bewußtsein	zeugt, mit dieser zum Bewußtsein passen-
42	76	189	german_prose_with_translit	Verfügung	invalid_translit_shape	Verfügung	"ben es unbedingt zur Verfügung zu stellen"""
42	76	189	german_prose_with_translit	Verfügung	german_umlaut_in_translit_context	Verfügung	"ben es unbedingt zur Verfügung zu stellen"""
44	47	201	german_prose_with_translit	Gangä	invalid_translit_shape	Gangä	"""diese Göttin Gangä wird in der Zukunft die"
44	47	201	german_prose_with_translit	Gangä	german_umlaut_in_translit_context	Gangä	"""diese Göttin Gangä wird in der Zukunft die"
44	79	202	german_prose_with_translit	Überlieferung	invalid_translit_shape	Überlieferung	mit in Zukunft die mündliche Überlieferung
44	79	202	german_prose_with_translit	Überlieferung	german_umlaut_in_translit_context	Überlieferung	mit in Zukunft die mündliche Überlieferung
44	88	202	german_prose_with_translit	ügtsbul	invalid_translit_shape	ügtsbul	"me' ügtsbul gyi lu bstan ""die Prophezeiung"
44	88	202	german_prose_with_translit	ügtsbul	german_umlaut_in_translit_context	ügtsbul	"me' ügtsbul gyi lu bstan ""die Prophezeiung"
45	14	203	german_prose_with_translit	Königs'	invalid_translit_shape	Königs'	was wie 'zur Zeit dieses früheren Königs' ist
45	14	203	german_prose_with_translit	Königs'	german_umlaut_in_translit_context	Königs'	was wie 'zur Zeit dieses früheren Königs' ist
45	60	207	latin_other	mütterlicherseits	invalid_translit_shape	mütterlicherseits	mütterlicherseits.
45	60	207	latin_other	mütterlicherseits	german_umlaut_in_translit_context	mütterlicherseits	mütterlicherseits.
45	69	209	latin_other	mütterlicherseits	invalid_translit_shape	mütterlicherseits	kel mütterlicherseits.
45	69	209	latin_other	mütterlicherseits	german_umlaut_in_translit_context	mütterlicherseits	kel mütterlicherseits.
45	74	210	german_prose_with_translit	Ratschlä	invalid_translit_shape	Ratschlä	"te 'bul ""aber es ist nicht recht, dir Ratschlä-"
45	74	210	german_prose_with_translit	Ratschlä	german_umlaut_in_translit_context	Ratschlä	"te 'bul ""aber es ist nicht recht, dir Ratschlä-"
46	22	212	german_prose_with_translit	ungehöriger	invalid_translit_shape	ungehöriger	"(Suv 112,16); /5/7//7 —s ""in ungehöriger Wei-"
46	22	212	german_prose_with_translit	ungehöriger	german_umlaut_in_translit_context	ungehöriger	"(Suv 112,16); /5/7//7 —s ""in ungehöriger Wei-"
47	21	214	latin_other	schichtangehörend	invalid_translit_shape	schichtangehörend	"schichtangehörend"" (brDa); spyod pa sogs ya"
47	21	214	latin_other	schichtangehörend	german_umlaut_in_translit_context	schichtangehörend	"schichtangehörend"" (brDa); spyod pa sogs ya"
47	42	214	german_prose_with_translit	zusammengedrängt	invalid_translit_shape	zusammengedrängt	heit zusammengedrängt und dazu gebracht,
47	42	214	german_prose_with_translit	zusammengedrängt	german_umlaut_in_translit_context	zusammengedrängt	heit zusammengedrängt und dazu gebracht,
