source_queue	volume	page	line	token_index	source_token	proposed_target	candidate_family	context_excerpt	evidence	confidence	suggested_action	block_reason	score	score_explanation
corrected_text_scan	wts_9_m	75	5	3	$	ś	guarded_dollar_to_sacute	stod las $// ... bar gi gnas 0/7/5 ... Man	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	77	76	5	$	ś	guarded_dollar_to_sacute	"""Myrobalanen-Öl ist 51[1[$, kühl und schwer"""	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	78	5	5	$	ś	guarded_dollar_to_sacute	"reicht"" (PT1287 461); — gsegs $// gsol ""komm"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	78	72	6	$	ś	guarded_dollar_to_sacute	"yar gyi ben 0)7/$ ///5 dan 'thab (metr.) ""das srog"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	78	73	8	$	ś	guarded_dollar_to_sacute	des sechsten [Jahres] nach unten und das ///$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	79	25	4	$	ś	guarded_dollar_to_sacute	"nmam tsha ba' ~$ btso (metr.) ""sindhira,"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	82	63	7	$	ś	guarded_dollar_to_sacute	"keinerlei innere Erfahrungen"" (Mil 74,5); ~$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	83	48	2	$	ś	guarded_dollar_to_sacute	— bäin ... $?/ //??/ chags dbani gis 'jig ci (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	88	54	6	$77	ś77	guarded_dollar_to_sacute	45,17); śa Jam — nangi/ $77/77 thub gdun senis	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	90	30	10	$	ś	guarded_dollar_to_sacute	"Pracht wird nie beschädigt"" (Int O0 +); 3//// 0?7/$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	91	39	6	0$	0ś	guarded_dollar_to_sacute	"pas yun rin die — ""tsho 0$//7? skad ""es heißt, er"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	95	86	4	$	ś	guarded_dollar_to_sacute	2.4.73c); nad med ~$ kyani cun zad bt	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	95	89	6	$	ś	guarded_dollar_to_sacute	rin dag ni bor nas $/¢ / sar pa gian dag —	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	96	66	3	$	ś	guarded_dollar_to_sacute	"23); lha — $/)7//?/ ris mo nan ""in dem allge-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	97	3	6	$	ś	guarded_dollar_to_sacute	u. ö.); rkari 0)7/$ pa (brDa); rkan grüis pa'i 'gro	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	100	19	5	$	ś	guarded_dollar_to_sacute	sran nag / /7//7?$ nag / ram bu / sgog pa /	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	102	49	1	$	ś	guarded_dollar_to_sacute	$ ; .	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	104	42	9	$	ś	guarded_dollar_to_sacute	69,8); med du mi run rdel 077/$ te / mi 'gyur	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	107	48	4	$77	ś77	guarded_dollar_to_sacute	10); sku la $77//?? dan sbrib skyems (r. skyem)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	108	18	3	$	ś	guarded_dollar_to_sacute	"Lex. lha $/)7//'/ min ""allgemeine Bezeichnung"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	108	61	7	$	ś	guarded_dollar_to_sacute	vgl. SWTT 5. v. Abrha, BHSD $. v. avrba.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	110	38	9	$	ś	guarded_dollar_to_sacute	2. Bez. für die Welt, vgl. BHSD: 588 $.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	111	69	1	$	ś	guarded_dollar_to_sacute	"~$ bsniens pa mi mna' ba ""infolge der vier"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	112	14	5	$751	ś751	guarded_dollar_to_sacute	"scher für die Menschen"" ($751 35b2); gnam"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	118	50	8	$	ś	guarded_dollar_to_sacute	55,11); spyod pa thams cad — rjes $// mthim	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	120	87	9	$	ś	guarded_dollar_to_sacute	"phyugs nad la sogs pa'i bkra mi 6/$ pa ""Unheil"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	125	25	1	$	ś	guarded_dollar_to_sacute	"~$ btsugs (metr.) ""in die ger-Gesänge des"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	125	90	1	$	ś	guarded_dollar_to_sacute	"[©$ gewährt worden"" (MTH3/5/28 21)."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	126	80	6	$	ś	guarded_dollar_to_sacute	Lex. yi dwags kyi rigs $// gtogs pa' serns can ig	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	127	43	3	$	ś	guarded_dollar_to_sacute	mihu rtags $// ... — dṅos su bkug pa sogs ...	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	127	55	1	$	ś	guarded_dollar_to_sacute	$ ///// go byed du blon ran gi — brgyud bcas	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	130	31	5	$	ś	guarded_dollar_to_sacute	phyi nan 0)7/$ kar gi lha'i rdo sku — tsam pa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	132	8	3	$	ś	guarded_dollar_to_sacute	2012: 1520 $. ¥, mi zad); skt. vyaya (JAcoBI	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	132	24	7	$	ś	guarded_dollar_to_sacute	chub sems dpa'i gzuns beu 077/$ kyi miṅ).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	138	7	9	$	ś	guarded_dollar_to_sacute	nan 'gro rnams las rin / mi yi rigs $// skye	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	138	31	5	$	ś	guarded_dollar_to_sacute	"do ma') myi rigs $/7/)7 dags gyi myi rigs ""es"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	139	46	3	$	ś	guarded_dollar_to_sacute	མི་རུས་ mirus Kurzf. [, ༡/// ༡// ?//$ /)¢¿ Menschen-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	140	60	3	70$	70ś	guarded_dollar_to_sacute	rlag ste /70$ la khad pa la / byur dan —'i chu	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	145	32	4	$	ś	guarded_dollar_to_sacute	"io ""hr ba $// yis bstan (metr.) ""wer hat dem"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	146	14	11	$	ś	guarded_dollar_to_sacute	"nes Yaks"" (KunK 32,7); ni zla rnam 0/7/$ gsal"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	147	66	8	$	ś	guarded_dollar_to_sacute	"heiten ohne Augen"" (Rgs 7.1c); gari tsbe ¢$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	149	69	5	$	ś	guarded_dollar_to_sacute	"Lex. nuiggi nos 077/$ /03// 2//?- ""Winkelan beiden"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	158	11	9	$	ś	guarded_dollar_to_sacute	(1?)7///90 4); vgl. Schun 2012: 1521 $. ¥. mig	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	160	20	4	$	ś	guarded_dollar_to_sacute	dan smigrgyu dan $,07/// ma'i pha rol tu phyin	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	160	32	6	$07	ś07	guarded_dollar_to_sacute	Lex. pratibhāsah (Mvy 2821, Abt. $07/// ma la	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	162	10	6	$	ś	guarded_dollar_to_sacute	"dpag pa'i sku skye'am sprul $/0//""/ min can"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	163	1	1	$	ś	guarded_dollar_to_sacute	"$ "",',"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	164	86	5	$	ś	guarded_dollar_to_sacute	"Welt"" (Mvy 6558); — rjes $// brtags pa = nd-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	166	59	3	$	ś	guarded_dollar_to_sacute	mchod 97/$ 'gani can min du thogs pa yod	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	167	4	3	$	ś	guarded_dollar_to_sacute	2012: 1521 $. ¥ mir gzugs.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	168	19	6	$	ś	guarded_dollar_to_sacute	"worden ist"" (Prav 109,24); ~$ de la dris pa"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	168	30	7	$	ś	guarded_dollar_to_sacute	dral po ni — (Liś 23,6); ~$ bsruns pa= bhra-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	169	83	4	$	ś	guarded_dollar_to_sacute	"oder auch 1, $, ¥, gegessen"" (brDa); — pa"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	170	24	2	$	ś	guarded_dollar_to_sacute	"rjes $// yani ldog yani zas pas so ""wie Rinder"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	170	28	4	$	ś	guarded_dollar_to_sacute	"sogs ltar 77/$ ldad rgyag pa ""wie Rinder usw.,"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	171	44	7	$	ś	guarded_dollar_to_sacute	"od geweiht"" (Mvup 4.20d); lag pa ¿$ cher"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	172	18	1	$	ś	guarded_dollar_to_sacute	$[, $	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	172	18	2	$	ś	guarded_dollar_to_sacute	$[, $	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	176	37	4	$	ś	guarded_dollar_to_sacute	མིའི་ལུས་ 7 lus Tomi ///$.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	184	22	3	$01	ś01	guarded_dollar_to_sacute	"heißt, dies $01 77a leibs und via phyis"" (brDa)."	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	184	58	5	$	ś	guarded_dollar_to_sacute	"de Mönch"" (Nel 3b3); ~$ ... khira sna'i lhi"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	185	11	1	$	ś	guarded_dollar_to_sacute	"~$ btab nas rgyal po la phul te ""nachdem er"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	185	42	2	$	ś	guarded_dollar_to_sacute	pa $/07 po'i min —'am mu to ba Zes pa'ani	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	191	10	6	$	ś	guarded_dollar_to_sacute	yol med dan 0)7/$ ka yin min gyi mu lta bu	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	193	35	4	$	ś	guarded_dollar_to_sacute	vel. aber BHSD $. v. musära.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	193	49	7	$	ś	guarded_dollar_to_sacute	myari tsen cu dan /phaspunpo — 007/$ m dku	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	194	14	6	$	ś	guarded_dollar_to_sacute	"Lex. g.yo zol ↑ gaṅ gi ~$ rari nyid bslu ""be-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	198	9	10	$	ś	guarded_dollar_to_sacute	6); yi ge ka lta bu gcig sam 6©$ pas kyari ka	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	199	11	3	$	ś	guarded_dollar_to_sacute	byan phyogs $// dpag tshad geig broya dan	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	202	23	9	$	ś	guarded_dollar_to_sacute	"die Nüstern angeht"" (Hipp 172,9); — 9/7/$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	204	13	1	$	ś	guarded_dollar_to_sacute	"~$ bsregs te ""die Klöster brannte man weitge-"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	204	80	10	$	ś	guarded_dollar_to_sacute	"dig"" (SākNth 27,3); sku gdun rari by gi ~$"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	205	18	5	$	ś	guarded_dollar_to_sacute	"(MTH3/5/10 47); ~$ chu skol ""mit Veuer"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_9_m	205	68	2	70$	70ś	guarded_dollar_to_sacute	"rol /70$ la rtog byed pa / ""di grüis dug gi —"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
