volume	page	line	token	candidate_family	proposed_target	context_excerpt	evidence	confidence	suggested_action	score	score_explanation
wts_9_m	78	72	$	dollar_ś	ś	"yar gyi ben 0)7/$ ///5 dan 'thab (metr.) ""das srog"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	79	25	$	dollar_ś	ś	"nmam tsha ba' ~$ btso (metr.) ""sindhira,"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	83	48	$	dollar_ś	ś	— bäin ... $?/ //??/ chags dbani gis 'jig ci (metr.)	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	88	54	$	dollar_ś	ś	45,17); śa Jam — nangi/ $77/77 thub gdun senis	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	91	39	$	dollar_ś	ś	"pas yun rin die — ""tsho 0$//7? skad ""es heißt, er"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	95	89	$	dollar_ś	ś	rin dag ni bor nas $/¢ / sar pa gian dag —	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	96	66	$	dollar_ś	ś	"23); lha — $/)7//?/ ris mo nan ""in dem allge-"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	97	3	$	dollar_ś	ś	u. ö.); rkari 0)7/$ pa (brDa); rkan grüis pa'i 'gro	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	107	48	$	dollar_ś	ś	10); sku la $77//?? dan sbrib skyems (r. skyem)	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	108	18	$	dollar_ś	ś	"Lex. lha $/)7//'/ min ""allgemeine Bezeichnung"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	118	50	$	dollar_ś	ś	55,11); spyod pa thams cad — rjes $// mthim	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	120	87	$	dollar_ś	ś	"phyugs nad la sogs pa'i bkra mi 6/$ pa ""Unheil"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	125	90	$	dollar_ś	ś	"[©$ gewährt worden"" (MTH3/5/28 21)."	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	126	80	$	dollar_ś	ś	Lex. yi dwags kyi rigs $// gtogs pa' serns can ig	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	127	43	$	dollar_ś	ś	mihu rtags $// ... — dṅos su bkug pa sogs ...	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	127	55	$	dollar_ś	ś	$ ///// go byed du blon ran gi — brgyud bcas	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	130	31	$	dollar_ś	ś	phyi nan 0)7/$ kar gi lha'i rdo sku — tsam pa	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	132	24	$	dollar_ś	ś	chub sems dpa'i gzuns beu 077/$ kyi miṅ).	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	138	7	$	dollar_ś	ś	nan 'gro rnams las rin / mi yi rigs $// skye	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	139	46	$	dollar_ś	ś	མི་རུས་ mirus Kurzf. [, ༡/// ༡// ?//$ /)¢¿ Menschen-	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	140	60	$	dollar_ś	ś	rlag ste /70$ la khad pa la / byur dan —'i chu	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	146	14	$	dollar_ś	ś	"nes Yaks"" (KunK 32,7); ni zla rnam 0/7/$ gsal"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	147	66	$	dollar_ś	ś	"heiten ohne Augen"" (Rgs 7.1c); gari tsbe ¢$"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	160	20	$	dollar_ś	ś	dan smigrgyu dan $,07/// ma'i pha rol tu phyin	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	162	10	$	dollar_ś	ś	"dpag pa'i sku skye'am sprul $/0//""/ min can"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	166	59	$	dollar_ś	ś	mchod 97/$ 'gani can min du thogs pa yod	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	167	4	$	dollar_ś	ś	2012: 1521 $. ¥ mir gzugs.	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	170	28	$	dollar_ś	ś	"sogs ltar 77/$ ldad rgyag pa ""wie Rinder usw.,"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	176	37	$	dollar_ś	ś	མིའི་ལུས་ 7 lus Tomi ///$.	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	184	22	$	dollar_ś	ś	"heißt, dies $01 77a leibs und via phyis"" (brDa)."	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	184	58	$	dollar_ś	ś	"de Mönch"" (Nel 3b3); ~$ ... khira sna'i lhi"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	185	11	$	dollar_ś	ś	"~$ btab nas rgyal po la phul te ""nachdem er"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	185	42	$	dollar_ś	ś	pa $/07 po'i min —'am mu to ba Zes pa'ani	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	193	49	$	dollar_ś	ś	myari tsen cu dan /phaspunpo — 007/$ m dku	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	194	14	$	dollar_ś	ś	"Lex. g.yo zol / gan gi ~$ rari nyid bslu ""be-"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	198	9	$	dollar_ś	ś	6); yi ge ka lta bu gcig sam 6©$ pas kyari ka	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	199	11	$	dollar_ś	ś	byan phyogs $// dpag tshad geig broya dan	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	204	80	$	dollar_ś	ś	"dig"" (SākNth 27,3); sku gdun rari by gi ~$"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	205	18	$	dollar_ś	ś	"(MTH3/5/10 47); ~$ chu skol ""mit Veuer"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	205	68	$	dollar_ś	ś	"rol /70$ la rtog byed pa / ""di grüis dug gi —"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	208	69	$	dollar_ś	ś	rus so $07/ bla $/?? mi / sgo'am ji — pai	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	208	69	$	dollar_ś	ś	rus so $07/ bla $/?? mi / sgo'am ji — pai	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	221	47	$	dollar_ś	ś	"se, Lepra [usw.]"" (Ahs 1.4.18a); 77///$ khrag"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	221	74	$	dollar_ś	ś	"Lex. iha $/)7//""/ min mi sbyin skyes Zes pa'ani"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	221	77	$	dollar_ś	ś	$//༡/// min (Dagy).	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	231	15	$	dollar_ś	ś	"(Mvy 1889); ""dini ... 0/1/$ su byar — cin tha mi"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	232	51	$	dollar_ś	ś	"śes rnam par śes pa rdzas $// yod dam ~ ""gibt"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	233	52	$	dollar_ś	ś	"— ///$ can khyod (metr.) ""du mit makel-"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	234	10	$	dollar_ś	ś	rtagpa Zes bya ba'i / rgyu niciyali — ces 05//??$	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	235	8	$	dollar_ś	ś	~ rdel 0?7/$ ni / kha yan ... gani babs (metr.)	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	235	54	$	dollar_ś	ś	bka' drin 07//$ // / / phyi nani myed par / phyogs	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	239	58	$	dollar_ś	ś	"ba"" (PT1288 16); ~$ bram ze'i khye'u 'dPi"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	243	92	$	dollar_ś	ś	"ma ... Ag $/0/7 — la rgyu Zin 'dug nas ""ei-"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	244	73	$	dollar_ś	ś	"="" (7. ~$) phyogs bcur g.yab pas ""er wedel-"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	244	85	$	dollar_ś	ś	468); dpal gi lha mo chen ~$ / ... sprul te	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	246	76	$	dollar_ś	ś	mthun gi bris daṅ 'dra 09)7/$5 'di don ltar Ii	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	255	70	$	dollar_ś	ś	na '¡ $??? mo Zig kyani / 2//? po rje 'iga na 'dug	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	266	38	$	dollar_ś	ś	77:77 thos so $0'/ min); mon gal, mon gal gyi	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	266	45	$	dollar_ś	ś	"= ston pa'i mchog zur 0/7/$ kyi nari tshan ""ei-"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	268	86	$	dollar_ś	ś	das pa'i rjes su $/0/// bkod pa maṅ po bstan	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	273	21	$	dollar_ś	ś	smra bcad sems chos kyi sgoms gra bcu 0/7/$	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	281	69	$	dollar_ś	ś	"bran mo yani $/7//? — te 'ons nas ""die Dienerin"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	290	78	$	dollar_ś	ś	"vernements von rMa[-chi] ernannt"" ($8212"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	296	37	$	dollar_ś	ś	"2.2.13c); dbari po ~$ ... dkyil ""khor bsgom"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	304	64	$	dollar_ś	ś	1.750); 'phren (v.l. phreri) ba ~$ rriam par	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	308	11	$	dollar_ś	ś	= skya res 0?7/$ pa (?) (Dagy).	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	311	62	$	dollar_ś	ś	"00//$ phyogs ri tsbe — de'i phyir ""weil man"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	311	82	$	dollar_ś	ś	"sofort"" (Tär 180,2); ~$ bsrun ""khor mzdad"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	319	10	$	dollar_ś	ś	"stag tsab 0)7/$ / dme' byun ""[zwischen] dem"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	323	8	$	dollar_ś	ś	brgyad), vgl. Tserax RIGZIn 2003 $. ¥, dal ba	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	323	59	$	dollar_ś	ś	(In5 W39); khrin imyi — bar bka' $0'1 tshigs	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	326	26	$	dollar_ś	ś	"mdze can ///$ ni lus — (metr.) ""sein aussät-"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	327	4	$	dollar_ś	ś	"verheilten Wunde"" (brDa); / //$ kyi rma drag"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	329	38	$	dollar_ś	ś	"rMa-tshe wiederum ein"" ($750 229)."	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	333	16	$	dollar_ś	ś	"'khor le 977/$ pa bskor te ""der Erhabene hat (135"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	337	37	$	dollar_ś	ś	"aus"" (Lokn 124,4); ~$ beud pa'i klu (metr.)"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	339	63	$	dollar_ś	ś	ma gsal ba ste gti mug gi char gtogs pa ///$ sems	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	340	59	$	dollar_ś	ś	Lex. btsog pa dme 'bam rul ba'i don 1, $, \.	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	342	6	$	dollar_ś	ś	"Lex. $977/ — dam rta'igon — ltabu ""Schwanz-"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	343	79	$	dollar_ś	ś	"ku $// / // pa'i spran po — pa (metr.) ""der Ku-"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	349	65	$	dollar_ś	ś	1. unten, hinten; kbog —, ro —, ///$ kyi —	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	350	45	$	dollar_ś	ś	luns $// stod kyi gnas bZi / bargyi gnas 07/$ / —	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	350	45	$	dollar_ś	ś	luns $// stod kyi gnas bZi / bargyi gnas 07/$ / —	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	351	7	$	dollar_ś	ś	9765 977/5 stod — 09)7/$5 su ges (Gl. nas stod	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	352	1	$	dollar_ś	ś	སྤད་ $7777	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	355	69	$	dollar_ś	ś	20445); dbus $// badnd rtsi — de gZag (metr.)	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	361	69	$	dollar_ś	ś	sprul $/0// — yab sras 'jam dbyans dṅos byon	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	362	26	$	dollar_ś	ś	$ nad ni bsal ba'i phyir / mi Zig la mi	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	364	43	$	dollar_ś	ś	"~$ sman drans lags nas ""nachdem der soman"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	370	56	$	dollar_ś	ś	"gZan ran (metr.) ""bei bra sie und $??//// drug"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	376	42	$	dollar_ś	ś	སྨད་ $///0¢	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	378	60	$$	dollar_ś	śś	"smon nas $$ pas brtags te ""danach trat Yasas in"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	381	42	$	dollar_ś	ś	སློས་ $7??0$	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	381	42	$	dollar_ś	ś	སློས་ $7??0$	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	381	68	$	dollar_ś	ś	སྨྲས་ $///705.	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	384	31	$	dollar_ś	ś	སྤྱན་ཀ་ smyanka auch smyari ka, $7772770/9¢/ Hei-	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	385	53	$	dollar_ś	ś	"pa'i ~$ ni (metr.) ""mit mahāmadhu[-Salbe]"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	385	63	$	dollar_ś	ś	"rohr"" (Mvy 5900); $??/7/// gu = ༡// ge pa' smyu"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	387	1	$	dollar_ś	ś	སྤྲུང་ 2$?777////?	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	387	3	$	dollar_ś	ś	1. schmal, spitz zulaufend; vgl. །$/7///7.	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	390	17	$	dollar_ś	ś	"kommen"" (gZer 736,4); mtbu rtags $// kham"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	398	23	$	dollar_ś	ś	$ so zes — / ma mthon bar mthon no Zes	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	400	10	$	dollar_ś	ś	སྨྲ་ $///7©0.	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
wts_9_m	400	43	$	dollar_ś	ś	"Wehklagen [usw.|"" (Käsy 91,15); 5$)7/2 rje'i"	orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.
