source_queue	volume	page	line	from_token	proposed_target	reason	applied	context_excerpt	confidence	suggested_action
corrected_text_scan	wts_8_b	52	74	Tär		residual_sanskrit_like_damage		"Rundgang in Vajrāsana"" (Tär 28,21); vias"	low	review
corrected_text_scan	wts_8_b	54	89	Umstände		residual_sanskrit_like_damage		"~ maṅ ba (metr.) ""schlechte Umstände und"	low	review
corrected_text_scan	wts_8_b	56	73	vollständig		residual_sanskrit_like_damage		"vollständig gut erläutert"" (Mvy 1307)."	low	review
corrected_text_scan	wts_8_b	56	73	erläutert		residual_sanskrit_like_damage		"vollständig gut erläutert"" (Mvy 1307)."	low	review
corrected_text_scan	wts_8_b	61	10	antaroddänam		residual_sanskrit_like_damage		l.ex. antaroddänam (Mvy 1475).	low	review
corrected_text_scan	wts_8_b	61	16	Zähnen		residual_sanskrit_like_damage		"ruht zwischen Yamas Zähnen"" (Gś-H 102b);"	low	review
corrected_text_scan	wts_8_b	62	41	äntariksaväsinah		residual_sanskrit_like_damage		Lex. äntariksaväsinah (sGra 366; Mvy 3077,	low	review
corrected_text_scan	wts_8_b	67	29	mahäväarsiki		residual_sanskrit_like_damage		Lex. mahäväarsiki (Mvy 6154).	low	review
corrected_text_scan	wts_8_b	67	43	gemäß		residual_sanskrit_like_damage		Form (rāpadhātu) gemäß der Kosmologie	low	review
corrected_text_scan	wts_8_b	72	59	präntah		residual_sanskrit_like_damage		"Lex. präntah ""Grenze"" (Mvy 2990, Abt. dben"	low	review
corrected_text_scan	wts_8_b	73	64	Divyäka-		residual_sanskrit_like_damage		danta Avitarka, Vigatarāgadhvaja, Divyäka-	low	review
corrected_text_scan	wts_8_b	75	21	Räjagrha		residual_sanskrit_like_damage		von Räjagrha, aufdem Berg Vimalasvabhāva,	low	review
corrected_text_scan	wts_8_b	76	19	śäriputra		residual_sanskrit_like_damage		ni und der Mönch śäriputra teilten den See	low	review
corrected_text_scan	wts_8_b	84	56	Gemälde		residual_sanskrit_like_damage		"wie ein farbiges Gemälde"" (Mvy 5214)."	low	review
corrected_text_scan	wts_8_b	86	56	därika		residual_sanskrit_like_damage		pa grien bśes kyi min); därika (Mvy 3908,	low	review
corrected_text_scan	wts_8_b	91	19	iksväkur		residual_sanskrit_like_damage		iksväkur näma raja (Mvy 3596).	low	review
corrected_text_scan	wts_8_b	91	19	näma		residual_sanskrit_like_damage		iksväkur näma raja (Mvy 3596).	low	review
corrected_text_scan	wts_8_b	91	40	Iksväku		residual_sanskrit_like_damage		"""Nachfahre des Iksväku"" (Mvy 79)."	low	review
corrected_text_scan	wts_8_b	96	83	näri		residual_sanskrit_like_damage		Lex. str! (Mvy 8767); näri (Mvy 3921); md-	low	review
corrected_text_scan	wts_8_b	96	84	trgrämah		residual_sanskrit_like_damage		trgrämah (Mvy 3922); skye dman (brDa,	low	review
corrected_text_scan	wts_8_b	98	17	Tär		residual_sanskrit_like_damage		"ein Sthavira der Mahāsāmghika-Schule"" (Tär"	low	review
corrected_text_scan	wts_8_b	104	41	lädikab		residual_sanskrit_like_damage		"Lex. lädikab ""Knabe"" (Mvy 4076); byis pa"	low	review
corrected_text_scan	wts_8_b	108	23	saumilikä		residual_sanskrit_like_damage		Lex. saumilikä (Mvy 9175, Abt. gos /9// 92/?/	low	review
corrected_text_scan	wts_8_b	108	47	vatsasalä		residual_sanskrit_like_damage		Lex. vatsasalä (Mvy 5618).	low	review
corrected_text_scan	wts_8_b	108	58	tülapatikä		residual_sanskrit_like_damage		Lex. pati, tülapatikä (Mvy 5873 f., Abt.	low	review
corrected_text_scan	wts_8_b	108	60	präväarah		residual_sanskrit_like_damage		"8983); präväarah (Mvy 9171, Abt. gos kyi gźi"" z"	low	review
corrected_text_scan	wts_8_b	111	19	Säntaraksita		residual_sanskrit_like_damage		"(metr.) ""der Bodhisattva [Säntaraksita] und"	low	review
corrected_text_scan	wts_8_b	111	39	Tär		residual_sanskrit_like_damage		"ativa ist Dharmasāntighosa"" (Tär 162,20)."	low	review
corrected_text_scan	wts_8_b	112	7	verhält		residual_sanskrit_like_damage		"der sich falsch verhält"" (Gś-H 65a); — med"	low	review
corrected_text_scan	wts_8_b	116	12	gleichmä-		residual_sanskrit_like_damage		"(brDa); bons che chun sñoms pa ""gleichmä-"	low	review
corrected_text_scan	wts_8_b	119	33	mächtig		residual_sanskrit_like_damage		"mächtig, wanderten umher"" (Bu-śz 90,3);"	low	review
corrected_text_scan	wts_8_b	127	69	Ländern		residual_sanskrit_like_damage		[Ländern] Kaschmir, 'Bru-śa und Zan-zun	low	review
corrected_text_scan	wts_8_b	133	62	Kam-lä-śa		residual_sanskrit_like_damage		es den großen Gletscher Kam-lä-śa, den die	low	review
corrected_text_scan	wts_8_b	137	9	Dunkelfärben		residual_sanskrit_like_damage		"dhyamikaranam ""das Dunkelfärben"" (Mvy"	low	review
corrected_text_scan	wts_8_b	149	78	Kriyä-		residual_sanskrit_like_damage		"ren Mancdlalas der Kriyä- und Caryātantras"""	low	review
corrected_text_scan	wts_8_b	150	11	Tär		residual_sanskrit_like_damage		"und Caryātantras unter"" (Tär 154,16)."	low	review
corrected_text_scan	wts_8_b	152	43	Kriyä-		residual_sanskrit_like_damage		"des Kriyä- und Caryātantra"" (Tär 82,20);"	low	review
corrected_text_scan	wts_8_b	152	43	Tär		residual_sanskrit_like_damage		"des Kriyä- und Caryātantra"" (Tär 82,20);"	low	review
corrected_text_scan	wts_8_b	152	53	$		residual_sanskrit_like_damage		"ist gekommen, heißt es"" (dPe 40,1); $ ra oṅ"	low	review
corrected_text_scan	wts_8_b	154	19	Tär		residual_sanskrit_like_damage		"nungshūter, ein Hüter für die Tauben"" (Tär"	low	review
corrected_text_scan	wts_8_b	164	20	Wächter		residual_sanskrit_like_damage		Wächter des nördlichen Tores von Sri Nā-	low	review
corrected_text_scan	wts_8_b	166	21	Kräfte		residual_sanskrit_like_damage		zehn Kräfte eines Bodhisattva.	low	review
corrected_text_scan	wts_8_b	169	21	vollständigen		residual_sanskrit_like_damage		Vajrāsana, an der Stelle der vollständigen Er-	low	review
corrected_text_scan	wts_8_b	169	28	Verständnis		residual_sanskrit_like_damage		Verständnis und Unabhāngigkeit erlangt ha-	low	review
corrected_text_scan	wts_8_b	171	66	häufig		residual_sanskrit_like_damage		skt. bodhisattva, häufig — sems dpa' chen po	low	review
corrected_text_scan	wts_8_b	172	61	Anhänger		residual_sanskrit_like_damage		Mahāsattva mit einem Anhänger des Fahr-	low	review
corrected_text_scan	wts_8_b	175	24	Schatzstätte		residual_sanskrit_like_damage		sich die Schatzstätte des Byani-bdag bKra-śis	low	review
corrected_text_scan	wts_8_b	176	19	uttarä		residual_sanskrit_like_damage		Lex. uttarä dig (in Mvy 3025); rgyab phyogs	low	review
corrected_text_scan	wts_8_b	177	28	aufgehäuft		residual_sanskrit_like_damage		"nördlichen Nische aufgehäuft war"" (Bu-śz"	low	review
corrected_text_scan	wts_8_b	178	76	uttarapiirvä		residual_sanskrit_like_damage		Lex. uttarapiirvä (Mvy 8335).	low	review
corrected_text_scan	wts_8_b	178	79	Iśäna		residual_sanskrit_like_damage		me des Gottes Iśäna.	low	review
corrected_text_scan	wts_8_b	180	71	Dämonen		residual_sanskrit_like_damage		"Hexen (skt. dākinī) und Dämonen"" (Bca"	low	review
corrected_text_scan	wts_8_b	183	11	Mahäyänastiträlamkära		residual_sanskrit_like_damage		den: Mahäyänastiträlamkära, Abhisamayā-	low	review
corrected_text_scan	wts_8_b	185	78	Acärya		residual_sanskrit_like_damage		Acärya das Maitreyasādhana verfaßte, das	low	review
corrected_text_scan	wts_8_b	185	79	Tär		residual_sanskrit_like_damage		"auf dem Māyājālatantra basiert"" (Tär 85,17)."	low	review
corrected_text_scan	wts_8_b	186	32	Maiträyani		residual_sanskrit_like_damage		1. npr. Maiträyani, die Mutter des sravaka	low	review
corrected_text_scan	wts_8_b	190	27	ksinäkrtya		residual_sanskrit_like_damage		"ksinäkrtya ""dreimal umkreist habend"" (Mvy"	low	review
corrected_text_scan	wts_8_b	197	78	$		residual_sanskrit_like_damage		bya ba = parimārjanam (Mvy 9421); yoris $//	low	review
corrected_text_scan	wts_8_b	204	26	Torwärters		residual_sanskrit_like_damage		"chen Torwärters"" (K3 ña 22106); des de la"	low	review
corrected_text_scan	wts_8_b	204	41	ständig		residual_sanskrit_like_damage		für die Schar der Bhūtas ständig Teigopfer	low	review
corrected_text_scan	wts_8_b	204	47	Hände		residual_sanskrit_like_damage		"— no ""er gab ihr seine Hände"" (ViśT 156,3);"	low	review
corrected_text_scan	wts_8_b	205	62	adät		residual_sanskrit_like_damage		Lex. legs so Zes bya ba — te = sādhukaram adät	low	review
corrected_text_scan	wts_8_b	206	14	Zähne		residual_sanskrit_like_damage		"Zähne regelmäßig sind"" (Mvy 325)."	low	review
corrected_text_scan	wts_8_b	206	14	regelmäßig		residual_sanskrit_like_damage		"Zähne regelmäßig sind"" (Mvy 325)."	low	review
corrected_text_scan	wts_8_b	208	50	prächtig		residual_sanskrit_like_damage		"""würdig: schön oder prächtig"" (Liś 28,14)."	low	review
corrected_text_scan	wts_8_b	209	13	dattvädanarn		residual_sanskrit_like_damage		l.ex. dattvädanarn (Mvy 8411, Abt. span ba'i	low	review
corrected_text_scan	wts_8_b	213	36	erklären		residual_sanskrit_like_damage		"erklären würde"" (Dolt 46,15); — na mñam"	low	review
corrected_text_scan	wts_8_b	213	59	bälah		residual_sanskrit_like_damage		Lex. bälah (Mvy 4075); bu chun ch dan ...	low	review
corrected_text_scan	wts_8_b	214	35	Tär		residual_sanskrit_like_damage		"teste war Śiśu, er herrschte drei Jahre"" (Tär"	low	review
corrected_text_scan	wts_8_b	217	70	äsit		residual_sanskrit_like_damage		nam — bar gyur = abhit, äsit (Mvy 8309);	low	review
corrected_text_scan	wts_8_b	217	73	veränderlich		residual_sanskrit_like_damage		"mikab ""veränderlich"" (Mvy 7572); mchod"	low	review
corrected_text_scan	wts_8_b	221	24	Umständen		residual_sanskrit_like_damage		"sen Umständen"" (Mvy 9209); byun ba = lo"	low	review
corrected_text_scan	wts_8_b	222	79	Stinyatä		residual_sanskrit_like_damage		die Stinyatä, die der Sphāre gleicht, erkannt	low	review
corrected_text_scan	wts_8_b	226	39	anväahindya		residual_sanskrit_like_damage		anväahindya (Mvy 5116).	low	review
corrected_text_scan	wts_8_b	227	62	Sauträntika		residual_sanskrit_like_damage		len, Vaibhāsika und Sauträntika.	low	review
corrected_text_scan	wts_8_b	231	4	Päninis		residual_sanskrit_like_damage		den zweiten Teil aus Päninis Sanskrit-	low	review
corrected_text_scan	wts_8_b	232	30	Tär		residual_sanskrit_like_damage		"schein"" (Tär 161,10); ~ dan / sa sho saṅ son"	low	review
corrected_text_scan	wts_8_b	232	72	gäun		residual_sanskrit_like_damage		"bhāpariprecha"" (Liy2 85); ~i gäun las mdo"	low	review
corrected_text_scan	wts_8_b	232	75	Upäd-		residual_sanskrit_like_damage		malaprabhāpariprcchā [usw.] hat der Upäd-	low	review
corrected_text_scan	wts_8_b	237	9	Plätze		residual_sanskrit_like_damage		"Plätze für die Übung des Vajrayāna anlegt"""	low	review
corrected_text_scan	wts_8_b	240	18	Kontinuität		residual_sanskrit_like_damage		"um' [bedeutet]: Kontinuität der Saṃskāras"""	low	review
corrected_text_scan	wts_8_b	240	38	Übeltäter		residual_sanskrit_like_damage		Übeltäter (skt. apakārin) zürnen, und sei er	low	review
corrected_text_scan	wts_8_b	242	58	käritram		residual_sanskrit_like_damage		Lex. käritram (Mvy 6698, 7250) ; bya byed las	low	review
corrected_text_scan	wts_8_b	242	84	kärakah		residual_sanskrit_like_damage		"Lex. kärakah ""Kasusfunktion"" (Mvy 4733,"	low	review
corrected_text_scan	wts_8_b	243	37	o.ä		residual_sanskrit_like_damage		meist für skt. -kara, -kāra o.ä.	low	review
corrected_text_scan	wts_8_b	244	36	Prädikat		residual_sanskrit_like_damage		"Lex. kriyapadam ""verbales Prädikat"" (Mvy"	low	review
corrected_text_scan	wts_8_b	249	11	allmählich		residual_sanskrit_like_damage		"ging allmählich nach dBus"" (Bu-śz 87,7);"	low	review
corrected_text_scan	wts_8_b	251	56	Tamäla-		residual_sanskrit_like_damage		"par — śos Sig ""mach den Ort der Tamäla-"	low	review
corrected_text_scan	wts_8_b	260	46	Felsdämonin		residual_sanskrit_like_damage		"einer Felsdämonin erklärt"" (Bu-śz 2,1); rtii"	low	review
corrected_text_scan	wts_8_b	260	46	erklärt		residual_sanskrit_like_damage		"einer Felsdämonin erklärt"" (Bu-śz 2,1); rtii"	low	review
corrected_text_scan	wts_8_b	261	70	$		residual_sanskrit_like_damage		"Brust"" (Mvy 8545); ///$ /53// bran ""Brust"""	low	review
corrected_text_scan	wts_8_b	265	49	däasah		residual_sanskrit_like_damage		"Lex. däasah ""Diener"" (in Mvy 3830, nur Ms."	low	review
corrected_text_scan	wts_8_b	268	53	brähmanah		residual_sanskrit_like_damage		Lex. brähmanah (Mvy 3858, sGra 292);	low	review
corrected_text_scan	wts_8_b	269	6	mänavakah		residual_sanskrit_like_damage		andere], Studieren und Unterrichten, Ge- mänavakah (Mvy 3846).	low	review
corrected_text_scan	wts_8_b	269	52	abrähmanyam		residual_sanskrit_like_damage		"Brahmanenjungen an"" (K12 26936). Lex. abrähmanyam (Mvy 2459, Abt. skyon"	low	review
corrected_text_scan	wts_8_b	274	5	getäuscht		residual_sanskrit_like_damage		"sind, sind getäuscht"" (Glr 37,7); sunañ ba ~"	low	review
corrected_text_scan	wts_8_b	274	12	lläpanam		residual_sanskrit_like_damage		"lläpanam ""die Täuschung von Toren"" (Mvy"	low	review
corrected_text_scan	wts_8_b	274	12	Täuschung		residual_sanskrit_like_damage		"lläpanam ""die Täuschung von Toren"" (Mvy"	low	review
corrected_text_scan	wts_8_b	276	66	Gemälde		residual_sanskrit_like_damage		"yab ""schön wie ein farbiges Gemälde"" (Mvy"	low	review
corrected_text_scan	wts_8_b	278	9	Ä-nanta		residual_sanskrit_like_damage		Ä-nanta aus 'Bru-śa [und andere] übersetz-	low	review
corrected_text_scan	wts_8_b	288	73	swiä		residual_sanskrit_like_damage		bi mas rin chen ~ la / on āb hinn swiä hā	low	review
corrected_text_scan	wts_8_b	289	72	Himälaya		residual_sanskrit_like_damage		"König floh in den Himälaya"" (Bu-śz 1,15);"	low	review
corrected_text_scan	wts_8_b	298	45	Säkya		residual_sanskrit_like_damage		"chen Säkya bzañ-po und behielt ihn"" (Debm"	low	review
corrected_text_scan	wts_8_b	301	86	äg		residual_sanskrit_like_damage		"gsum — pa äg yin la ""der Brahmane Rāgha-"	low	review
corrected_text_scan	wts_8_b	302	60	Niruttarasä-		residual_sanskrit_like_damage		nen und Nāgārjuna verfaßten Niruttarasä-	low	review
corrected_text_scan	wts_8_b	309	83	Kumära		residual_sanskrit_like_damage		"""diese nahm Kumära sich zur Frau"" (ViśT"	low	review
corrected_text_scan	wts_8_b	314	15	glänzt		residual_sanskrit_like_damage		"""ein Weiser glänzt nicht unter Toren"" (Gś-H"	low	review
corrected_text_scan	wts_8_b	319	56	ekägramati		residual_sanskrit_like_damage		Māras, BHSD s. v. ekägramati.	low	review
corrected_text_scan	wts_8_b	320	61	ähnl		residual_sanskrit_like_damage		Lex.lcags mo byalola'ani (brDa, ähnl. Dagry).	low	review
corrected_text_scan	wts_8_b	324	17	verständig		residual_sanskrit_like_damage		"man ""verständig"" (Mvy 2901, Abt. mkhas"	low	review
corrected_text_scan	wts_8_b	324	24	Pändu		residual_sanskrit_like_damage		"Pändu und Vidura, die drei, geboren"" (ViśT"	low	review
corrected_text_scan	wts_8_b	334	82	träger		residual_sanskrit_like_damage		träger [namens] Brag-śa vorgebrachte kur-	low	review
corrected_text_scan	wts_8_b	336	72	bewältigen		residual_sanskrit_like_damage		"chuñi ba ""mit dem Geist nicht bewältigen,"	low	review
corrected_text_scan	wts_8_b	339	82	Fähigkeiten		residual_sanskrit_like_damage		"Fähigkeiten"" (Mvy 1088)."	low	review
corrected_text_scan	wts_8_b	348	40	selbständig		residual_sanskrit_like_damage		2. selbständig, unabhāngig sein.	low	review
corrected_text_scan	wts_8_b	352	34	Sinnesfähigkeit		residual_sanskrit_like_damage		"""scharfe Sinnesfähigkeit"" (Mvy 1259, Abt."	low	review
corrected_text_scan	wts_8_b	354	60	Sinnesfähigkeit		residual_sanskrit_like_damage		"""mittlere Sinnesfähigkeit"" (Mvy 1258, Abt."	low	review
corrected_text_scan	wts_8_b	354	63	Sinnesfähigkeiten		residual_sanskrit_like_damage		"Sinnesfähigkeiten"" (Mvy 1256); 577: _"	low	review
corrected_text_scan	wts_8_b	356	59	nesfähigkeiten		residual_sanskrit_like_damage		"nesfähigkeiten der Aktivität"" (ViśT 212,4)."	low	review
corrected_text_scan	wts_8_b	356	59	Aktivität		residual_sanskrit_like_damage		"nesfähigkeiten der Aktivität"" (ViśT 212,4)."	low	review
corrected_text_scan	wts_8_b	358	31	Tamäla		residual_sanskrit_like_damage		Baum Tamäla, skt. tamāla Xan-	low	review
corrected_text_scan	wts_8_b	359	17	indrasarlaguhä		residual_sanskrit_like_damage		Lex. indrasarlaguhä (Mvy 4124, Abt. yul gyi	low	review
corrected_text_scan	wts_8_b	360	72	Mahädeva		residual_sanskrit_like_damage		śiva bzw. Mahädeva, Mahesvara.	low	review
corrected_text_scan	wts_8_b	360	83	Tär		residual_sanskrit_like_damage		"dhisten zwar, daß es lśvara sei"" (Tär 43,4);"	low	review
corrected_text_scan	wts_8_b	362	59	vasitä		residual_sanskrit_like_damage		"Lex. vasitä ""Befähigung"" (in Mvy 771-780,"	low	review
corrected_text_scan	wts_8_b	362	59	Befähigung		residual_sanskrit_like_damage		"Lex. vasitä ""Befähigung"" (in Mvy 771-780,"	low	review
corrected_text_scan	wts_8_b	363	35	kärayati		residual_sanskrit_like_damage		"wur = rājyaisvaryadhipatyam kärayati ""er"	low	review
corrected_text_scan	wts_8_b	363	53	fähig		residual_sanskrit_like_damage		"pa dan ""[der Bodhisattva] ist fähig zur Ver-"	low	review
corrected_text_scan	wts_8_b	365	35	mächtigungen		residual_sanskrit_like_damage		"mächtigungen"" (Dol2 47,1); ~ dan ñams len"	low	review
corrected_text_scan	wts_8_b	366	7	sarvakäyam		residual_sanskrit_like_damage		"= na sarvakäyam samava{r}dhāya ""wir wer-"	low	review
corrected_text_scan	wts_8_b	371	69	kräuseln		residual_sanskrit_like_damage		"kräuseln"" (Mvy 237, Abt. skyes bu chen po'i"	low	review
corrected_text_scan	wts_8_b	375	53	Tär		residual_sanskrit_like_damage		"*Sitābhyudaya verfaßt"" (Tär 133,18); kun"	low	review
corrected_text_scan	wts_8_b	375	58	hävanäkrama		residual_sanskrit_like_damage		hävanäkrama, ein madhyamaka-prāsaṅgika-	low	review
corrected_text_scan	wts_8_b	376	23	Anhänger		residual_sanskrit_like_damage		1. Mādhyamika, ein Anhänger der Lehre des	low	review
corrected_text_scan	wts_8_b	376	57	vollständig		residual_sanskrit_like_damage		weils vollständig die Mūlamadhyamakakāri-	low	review
corrected_text_scan	wts_8_b	379	68	Mäntel		residual_sanskrit_like_damage		"man po — daṅ bcas pa ""viele Mäntel aus Pelz"	low	review
corrected_text_scan	wts_8_b	384	53	Hämorrhoiden		residual_sanskrit_like_damage		"brechen, Atemnot und Hämorrhoiden"" (Yś"	low	review
corrected_text_scan	wts_8_b	387	19	Häuser		residual_sanskrit_like_damage		"manis su 'gro ba ""die Häuser der Mahāsattvas"	low	review
corrected_text_scan	wts_8_b	387	88	vollständig		residual_sanskrit_like_damage		mittlere Kanal avadhāti) tritt vollständig in	low	review
corrected_text_scan	wts_8_b	388	44	ebenmäßig		residual_sanskrit_like_damage		"ist, ebenmäßig ist"" (Mvy 369); mtha' dma'"	low	review
corrected_text_scan	wts_8_b	388	68	allmählich		residual_sanskrit_like_damage		"te ""Atiśa ging allmählich nach dBus"" (Bu-śz;"	low	review
corrected_text_scan	wts_8_b	391	53	litärische		residual_sanskrit_like_damage		litärische Kommandeur von gTsaṅ, lief mit	low	review
corrected_text_scan	wts_8_b	394	8	Kälacakra		residual_sanskrit_like_damage		"les Mandala des Kälacakra"" (Śambh 4304);"	low	review
corrected_text_scan	wts_8_b	398	36	Tär		residual_sanskrit_like_damage		"Lehrmeisters Buddhapālita"" (Tär 107,19)."	low	review
corrected_text_scan	wts_8_b	398	71	Steinsäule		residual_sanskrit_like_damage		"Steinsäule von Lhasa geschrieben"" (Bu-śz;"	low	review
corrected_text_scan	wts_8_b	400	51	Vyäkaranas		residual_sanskrit_like_damage		"Sūtras, Geyas, Vyäkaranas [usw.]"" (Samdhi"	low	review
corrected_text_scan	wts_8_b	403	36	Zählen		residual_sanskrit_like_damage		Jahres in der Region śa-cu das Zählen des	low	review
corrected_text_scan	wts_8_b	404	7	varsä		residual_sanskrit_like_damage		"Lex. varsä ""Regenzeit"" (Mvy 8254)."	low	review
corrected_text_scan	wts_8_b	405	10	varsävastu		residual_sanskrit_like_damage		Lex. varsävastu (Mvy 9102).	low	review
corrected_text_scan	wts_8_b	405	27	Gewänder		residual_sanskrit_like_damage		"Gewänder für die Regenzeit"" (Mvy 9064)."	low	review
corrected_text_scan	wts_8_b	405	67	mrtavärsikah		residual_sanskrit_like_damage		Lex. mrtavärsikah (Mvy 9285).	low	review
corrected_text_scan	wts_8_b	408	71	varsikävasah		residual_sanskrit_like_damage		Lex. varsikävasah (Mvy 5626).	low	review
corrected_text_scan	wts_8_b	410	58	brahmä		residual_sanskrit_like_damage		brahmä hiranyagarbhah (Mvy 3115, Abit. ig	low	review
corrected_text_scan	wts_8_b	412	19	Äcäryas		residual_sanskrit_like_damage		"ßen Äcäryas der Vaibhāsikas bekannt"" (Tär"	low	review
corrected_text_scan	wts_8_b	412	19	Tär		residual_sanskrit_like_damage		"ßen Äcäryas der Vaibhāsikas bekannt"" (Tär"	low	review
corrected_text_scan	wts_8_b	412	52	Veränderung		residual_sanskrit_like_damage		reinen Sphāre, die jenseits von Veränderung	low	review
corrected_text_scan	wts_8_b	418	49	äbarbanam		residual_sanskrit_like_damage		Lex. äbarbanam (Mvy 8656).	low	review
corrected_text_scan	wts_8_b	429	16	beschäftigend		residual_sanskrit_like_damage		"was beschäftigend"" (Mvy 1808); — do =vya-"	low	review
corrected_text_scan	wts_8_b	430	5	Krän-		residual_sanskrit_like_damage		"--‹ ljon Sin dag las ... — par śog (mertr.) ""Krän-"	low	review
corrected_text_scan	wts_8_b	431	45	trägt		residual_sanskrit_like_damage		linke Kanal trägt Akṣobhya (skt. akṣobhya-	low	review
corrected_text_scan	wts_8_b	436	48	ädiptab		residual_sanskrit_like_damage		"Lex. ädiptab ""brennend"" (Mvy 5249); — ba"	low	review
corrected_text_scan	wts_8_b	439	2	auffällig		residual_sanskrit_like_damage		anayayci 'bal le ba auffällig herabhāngend,	low	review
corrected_text_scan	wts_8_b	448	13	upanäamayati		residual_sanskrit_like_damage		"Lex. upanäamayati ""er überreicht"" (Mvy"	low	review
corrected_text_scan	wts_8_b	451	14	läßt		residual_sanskrit_like_damage		"dbus chu rian Sar śar — (metr.) ""läßt man"	low	review
corrected_text_scan	wts_8_b	451	81	valganä		residual_sanskrit_like_damage		Lex. valganä (Mvy 7559).	low	review
corrected_text_scan	wts_8_b	452	17	Erzählung		residual_sanskrit_like_damage		"pa@'i gtam ""Erzählung, aufrichtige Rede"" (Liś"	low	review
corrected_text_scan	wts_8_b	452	25	alitä		residual_sanskrit_like_damage		Lex. /alitä (Mvy 497, Abt. dbyans kyiyan lag	low	review
corrected_text_scan	wts_8_b	461	89	läftt		residual_sanskrit_like_damage		"einem Tathāgata Blut austreten läftt"" (Mvy"	low	review
