page	line	entry_id	zone	from_token	to_token	tier	reason	applied	line_excerpt
6	71	29	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	"kyi gdan bu la yañ dzeg pa ""der Hahn steigt"
7	9	34	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"Lex. gdaṅs can gyi kun dga' rwa ba ""mit Stan-"
7	47	37	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"nicht"" (Bca 5.92b); srin gyi kba — Ita bu daṅ"
7	73	37	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"bdag — gi kun dga' ra ba'i śul du ""auf dem"
8	23	38	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"der"" (Prav 79,6); des bcom (Idan 'das kyi bka'"
8	31	38	german_prose_with_translit	Iha'i	lha'i	A	confusable_initial_I_to_l_lexicon	1	säin ga' pa dma'i — la ran gi Iha'i sa bon
8	66	38	german_prose_with_translit	g$in-rje	gśin-rje	A	confusable_dollar_to_sacute_name_anchor	1	g$in-rje, welches sich unter dem furchterre-
8	83	38	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"ba & sa — btin zin pa Ita bu ""wie: einen Sitz-"
9	45	43	latin_other	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	Idan (r. gdan) 0776) gad pa ... bcas la $)7//)
10	20	45	latin_other	mañ	maṅ	A	confusable_nya_coda_safe	1	gser gyi phye ma mañ du bskur nas pandi ta
10	53	46	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	bstan pa spyir skyon ba' ~ yañ ma tsban tsani
10	60	46	latin_other	miñ	miṅ	A	confusable_nya_coda_safe	1	la sogs pa'i miñ).
10	72	46	german_prose_with_translit	byañ	byaṅ	A	confusable_nya_coda_safe	1	"war"" (Dol3 32,3); chos rje ñid byañ sems legs"
11	12	46	latin_other	dga'	dga’	A	explicit_user_allowlist	1	"phu"" (MTH3/3/30 6); — ""bras se dga' gsum"
11	17	46	german_prose_with_translit	$is	śis	A	confusable_dollar_to_sacute_shape_safe	1	"gen für die Lehre!"" (Akhri 36,10); bkra $is"
11	63	46	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"rgyal po dga' ston gyi —r byon te ""der König"
11	82	46	latin_other	nañ	naṅ	A	explicit_user_allowlist	1	"nas bskol ba'i nañ du ~ (metr.) ""man soll es"
12	22	46	german_prose_with_translit	pā$agrahah	pāśagrahah	A	confusable_dollar_to_sacute_shape_safe	1	"pa = pā$agrahah ""Lassowerfen"" (Mvy 4983)."
12	26	46	german_prose	siian	sñan	A	explicit_user_allowlist	1	siian gsan — einladen, blo — einen Rat ge-
12	34	46	latin_other	gañ	gaṅ	A	explicit_user_allowlist	1	(PT1287 125); ri gañ ni khus btab kyani / bya
12	39	46	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	"begann"" (Prav 117,5); yañ dag par mchod cin"
12	41	46	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	"sie ein"" (Hev 1.2.28); ma mo brgyad kyis yañ"
12	45	46	latin_other	g$egs	gśegs	A	explicit_user_allowlist	1	mkhas pas ... de bZin g$egs la gsol ba — (metr.)
13	13	47	german_prose	cine	eine	A	german_dotless_i_safe_map	1	einer Girlande cine Linie, um [das Manda-
13	54	49	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. man po nas gcig gdam zer ba Ita bu ""wie:"
13	64	49	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. man po nas geig gdam zer ba Ita bu
13	78	49	latin_other	rmams	rnams	A	explicit_user_allowlist	1	pa rmams la — pa yan / tsbig pa za 'gyur
14	9	49	latin_other	breyud	brgyud	A	explicit_user_allowlist	1	"bka' breyud — pa'i klon brdol te ""er hatte"
14	89	50	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"breite die Lehre!"" (Mil 100,27); kun dga' bos"
15	14	51	latin_other	gañ	gaṅ	A	explicit_user_allowlist	1	min gañ run ba'i bar mtshams su / gsum pa la
15	44	52	latin_other	$in	śin	A	explicit_user_allowlist_in_tu	1	"tshan (r. ya mtshan) ni $in tu che bar —o ""was"
16	10	54	german_prose_with_translit	señ	seṅ	A	confusable_nya_coda_safe	1	(Debm 35a2); slob ma grub thob ldan señ
16	14	54	latin_other	dga'	dga’	A	explicit_user_allowlist	1	38b6); thos pa dga' la ma gruṅ mo raṅ cig
16	26	54	german_prose_with_translit	siian	sñan	A	explicit_user_allowlist	1	Sig na bźugs par / 'dir dral gyi siian du — ste
16	50	56	headword_line	Igda'	lgda'	A	confusable_initial_I_to_l_strong_context	1	གདའ་བ་ལགས་ gda' ba lags Igda' lags.
16	59	57	latin_other	$og	śog	A	confusable_dollar_to_sacute_shape_safe	1	"yan $og sgro thog tsam — te ""ich hingegen,"
16	63	57	latin_other	Ihun	lhun	A	confusable_initial_I_to_l_marked_context	1	"Ihun bzed ... mar gon mar gyi — (metr.) ""ei-"
17	12	59	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	"pa dañ 'dins dgos na thins śig ""eine Matte aus-"
17	33	60	german_prose_with_translit	miñ	miṅ	A	confusable_nya_coda_safe	1	"miñ); rab tu byun ba'i stan gyi bye brag ""eine"
17	47	61	german_prose_with_translit	Itos	ltos	A	explicit_case_sensitive_allowlist	1	"khu zer ba der Itos ""i.$. v. kochen, Suppe ko-"
17	68	61	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	"klirren"" (Glr 154,12); mgal rgyan dañ / sian"
17	81	61	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	min); —s bsdams = gdub kor Ita bus yar mar
18	6	62	german_prose_with_translit	Ihun	lhun	A	confusable_initial_I_to_l_marked_context	1	"Lex. stegs ""Gestell"" (Dagy); Ihun bzed bZag"
18	39	64	german_prose_with_translit	mañ	maṅ	A	confusable_nya_coda_safe	1	mo ... des sbrul ~ mañ po ... gso Zin mchis te
18	69	65	latin_other	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	80,4); gcan gzan ma ruṅ ba ~i sems daṅ Idan
18	90	65	german_prose_with_translit	dan ldan pa	daṅ ldan pa	A	tibetan_translit_phrase_allowlist	1	"Lex. dug dan ldan pa'am ma runs pa ""giftig"
19	31	67	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. 'dre srin — Ita bu ""wie: bösartige 'dre-"
19	39	68	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	di ni — ste / 775 na müam dga' ba lus slon
19	67	68	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	77,4); kha cig ni ~ daṅ / rgyal mtshan dañ /
19	71	68	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	bzaṅ ba ... mgo — Ita bu dan Idan pa äg
19	71	68	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	bzaṅ ba ... mgo — Ita bu dan Idan pa äg
19	74	68	latin_other	dan bcas pa	daṅ bcas pa	A	tibetan_translit_phrase_allowlist	1	— dan bcas pa la / char gyi rgyun gyis rdai
19	80	68	latin_other	broyad	brgyad	A	explicit_user_allowlist	1	259b1); de dag gis ... — broyad khri drug
19	83	68	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	khri de ~ dañ rgyal mtshan dan / dar yung
20	39	68	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"8978 u. 0.); 77/ — Ita bu ""wie: Sonnenschirm"""
20	67	68	latin_other	dan 'dra	daṅ 'dra	A	tibetan_translit_phrase_allowlist	1	mi ses pa'i / vab rib joms pas — dan 'dra
20	77	68	german_prose_with_translit	dan ldan pa	daṅ ldan pa	A	tibetan_translit_phrase_allowlist	1	"— lham dan ldan pa ni (metr.) ""mit einem"
20	82	68	german_prose	Dill	Diii	A	citation_roman_l_to_I	1	2. eine Gewürzpflanze, Dill oder Bärenklau,
21	4	71	german_prose_with_translit	cine	eine	A	german_dotless_i_safe_map	1	1. cine Pflanze; für skt. chatrāki, synon.
22	21	75	german_prose	bsnal	bsṅal	A	explicit_user_allowlist	1	"sdug bsnal ""die Qual des von Hitze Gequält-"
22	46	75	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	(Lokn 76,13); — ba'i rgyu ni bdag gis $es te
22	71	76	german_prose_with_translit	byuñ	byuṅ	A	confusable_nya_coda_safe	1	"sitzen, beseitigt wird"" (KTh 1: 378,3); byuñ"
22	83	76	german_prose_with_translit	bsnal	bsṅal	A	explicit_user_allowlist	1	"— bas gzir = sdug bsnal gyis gzir ba ""von Leid"
23	61	76	german_prose_with_translit	dañ	daṅ	A	explicit_user_allowlist	1	"ten"" (K841(2) 207b2); ~ dañ go ro tsa na la"
23	72	76	german_prose_with_translit	groñs	groṅs	A	confusable_nya_coda_safe	1	(Gar 207,16); groñs pa'i tshe na / — dan /
23	80	76	german_prose	breyud	brgyud	A	explicit_user_allowlist	1	Igdun breyud.
25	9	86	german_prose_with_translit	gduñ	gduṅ	A	confusable_to_headword	1	"Lex. lcags kyi tal gduñ Ita bu ""wie: durchge-"
25	9	86	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. lcags kyi tal gduñ Ita bu ""wie: durchge-"
25	31	87	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. sku gdun gi mchod rten Ita bu ""wie: Stü-"
25	33	87	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	sdon Ita bu (Dagy).
25	35	88	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_headword	1	"Lex. rigs sras dan Idan pa ""mit Abstammung"""
25	39	89	german_prose_with_translit	miñ	miṅ	A	confusable_nya_coda_safe	1	Lex. ñi ma'i miñ (brDa, Dagy).
25	46	90	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	Lex. dga' byed sin (Dagy).
25	58	90	latin_other	mañ	maṅ	A	confusable_nya_coda_safe	1	man pos zla phyed kyi bar dn ~ sin tu mañ
25	64	90	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	(brDa); ska tsbab Ita bu (Dagy).
26	6	92	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	"da phyin chad ~ re re Zi yañ ...dam bca'o ""ab"
26	33	92	german_prose_with_translit	breyud	brgyud	A	explicit_user_allowlist	1	"breyud kyi rabs ""des Vaters Vater, Großva-"
26	47	94	german_prose_with_translit	yañ	yaṅ	A	explicit_user_allowlist	1	gyis / di Itar sans rgyas kyi chos ...nam du yañ
26	67	95	german_prose_with_translit	gduñ	gduṅ	A	confusable_to_headword	1	Lex. pha'i pha mes po'i mes po sogs kyi gduñ
26	68	95	german_prose_with_translit	broyud	brgyud	A	explicit_user_allowlist	1	"broyud kyi rabs ""des Vaters Vater, des Groß-"
26	72	95	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	rin bsrel ~ khyad can dañ ... bras kyis khens
27	4	98	german_prose_with_translit	nañ	naṅ	A	explicit_user_allowlist	1	"Träumen"" (Glu 336); Sa Jam mal sa nañ"
27	23	99	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	(Ahs 1.3.36c); tsha źin tshas — isha bar Idan
27	28	99	german_prose_with_translit	bsnal	bsṅal	A	explicit_user_allowlist	1	"Ryis sdug bsnal bar byas pa ""gepeinigt von"
27	52	99	tibetan_latin_mixed	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	na skom pa stobs dan Idan pas ས་ ae (vie
27	68	99	german_prose_with_translit	bsnal	bsṅal	A	explicit_user_allowlist	1	7080); — pa = sdug bsnal ba Be
27	69	99	latin_other	bsnal	bsṅal	A	explicit_user_allowlist	1	"nad sogs kyis sdug bsnal bar byas pa ""sep:"
27	76	99	german_prose_with_translit	snañ	snaṅ	A	confusable_nya_coda_safe	1	"pa = btud pa la'an snañ ""erscheint auch 1"
27	87	99	german_prose_with_translit	rde'u	rde’u	A	explicit_user_allowlist	1	de gtor bas ... rde'u bskyur ba Itar klrol Dis
28	18	102	german_prose_with_translit	Iho	lho	A	explicit_case_sensitive_allowlist	1	Iho rgyal byan mo tsun Zig ... rje gu ge ... dan
28	19	102	german_prose_with_translit	giien	gñen	A	explicit_user_allowlist	1	"giien dan — ¢ [//] beyiste ""als IHo-rgyal Byan-"
28	19	102	german_prose_with_translit	IHo-rgyal	lHo-rgyal	A	confusable_hyphenated_I_to_l_translit	1	"giien dan — ¢ [//] beyiste ""als IHo-rgyal Byan-"
28	59	103	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	bcom Idan 'das ni gzan — ba'i phyir sprul pa'
28	71	103	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"zin pa dan thul cig Ita bu ""wie: ein gefährli-"
29	16	106	latin_other	dbañ	dbaṅ	A	confusable_nya_coda_safe	1	smon lam gyi / dbañ gis rgyal ba'i sku{r}
29	31	106	german_prose_with_translit	oñs	oṅs	A	explicit_user_allowlist	1	"kennt"" (Bu 683,2); ma oñs pa'i skal ldan"
29	40	106	latin_other	g$egs	gśegs	A	explicit_user_allowlist	1	"sems can don ... g$egs (metr.) ""ich bitte ihn"
29	68	107	german_prose_with_translit	Itos	ltos	A	explicit_case_sensitive_allowlist	1	— der Itos (brDa).
29	77	107	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"ba bteg zin pa'am thegs Sig Ita bu ""wie: einer,"
30	13	109	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"nicht ermessen"" (Glu 4913); Ita bsgom rtogs"
30	39	110	headword_line	Igdeṅs	lgdeṅs	A	confusable_initial_I_to_l_strong_context	1	གདེང་ Igdeṅs wedeln.
30	52	113	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"thob pa'i nes $es kyi cha ""zutiefst erlangte Ge-"
30	56	115	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. — pa = tshod dpag thub pa Ita bu ""wie:"
30	60	116	latin_other	rañ	raṅ	A	confusable_nya_coda_safe	1	rkyen byun tshe phan thogs pa'i ~ pa cig rañ
30	70	117	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. drod ṅul ni bloi ~ Ita ba ""die Wär-"
31	3	119	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Ita bu dan mtshon cha — pa'am des (r. gzas)
31	18	120	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"— daii Idan ro stod mi (metr.) ""Sa-bdag Ito-"
32	15	128	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	1. auch ~ pa Gesicht, Antlitz; ~ gźan du Ita
32	22	128	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	95); mkhan pos gan dag gi ~ du Ita bar yañ
32	22	128	latin_other	yañ	yaṅ	A	explicit_user_allowlist	1	95); mkhan pos gan dag gi ~ du Ita bar yañ
32	32	128	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	2.25b); de — 9277: du Ita Zin rko ba nid kyis
32	84	128	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"Gesichtern"" (Magy 4b1); Iha dkar po'i — gral"
33	9	129	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"richten"" (Deb 101,6); rgya mo'i ñar ~ Ita"
33	22	129	german_prose_with_translit	luñ	luṅ	A	confusable_nya_coda_safe	1	"recht vor ihnen"" (Gesar 265,33); lci yi luñ"
33	43	129	german_prose_with_translit	$in	śiṅ	A	explicit_user_allowlist	1	"stag ma ""was das bla $in betrifft, [so ist"
33	59	130	german_prose_with_translit	breyud	brgyud	A	explicit_user_allowlist	1	"238,19); — chun breyud pha rus ""seine Fa-"
33	76	130	latin_other	breyud	brgyud	A	explicit_user_allowlist	1	breyud 'grim do dan — rgyn yod pa'i yid
34	25	135	german_prose_with_translit	Mahes$varas	Maheśvaras	A	confusable_dollar_to_sacute_shape_safe	1	2. Beiname Mahes$varas.
34	26	135	german_prose_with_translit	dbañ	dbaṅ	A	confusable_nya_coda_safe	1	Lex. dban phyug chen po la'an (brDa); dbañ
34	57	142	german_prose_with_translit	miñ	miṅ	A	confusable_nya_coda_safe	1	"Lex. phrad pa'am mjal ba'i miñ "" Bez. fü r be-"
34	72	143	german_prose_with_translit	Iha'i	lha'i	A	confusable_initial_I_to_l_lexicon	1	"chen po'i bu chun — Iha'i dmag dpon ""Ma-"
35	60	158	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"Iha chen ... — byun (metr.) ""Mahädeva hat"
36	40	163	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"nas stoh Zih skye med $es (metr.) ""er weiß,"
36	64	164	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. — du zgsar de'am da Ita ""neu oder jetzt"""
36	65	164	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"(brDa); ~ du 2 gsar diam gäi nas Ita bu ""wie:"
37	31	167	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. — pa = chos — pa yag po zer ba Ita bu
37	35	167	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	= chos gdon par bya Ita bu (brDa).
37	48	167	german_prose	cines	eines	A	german_dotless_i_safe_map	1	chen Haus cines lästigen Geistes (abw. für
37	68	167	german_prose_with_translit	bsnal	bsṅal	A	explicit_user_allowlist	1	"sdug bsnal mthon ""er sah das Unglück, daß"
37	80	167	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	92,9); Iha min gyi rigs kyi ~ chen po bi sli
37	83	167	latin_other	bsnal	bsṅal	A	explicit_user_allowlist	1	63,10); nad dan — ... la sogs pa / sdug bsnal
38	34	167	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	kha ba can gnas pa'i 'dre srin dan / ~ dañ / Sa
38	36	167	german_prose_with_translit	$a	śa	A	confusable_dollar_to_sacute_lexicon	1	die gdon, bgegs und $a za usw. des Schnee-
38	37	167	german_prose_with_translit	$a	śa	A	confusable_dollar_to_sacute_lexicon	1	"landes"" (Glr 26,32); — rnams kyi $a za khrag"
38	50	167	german_prose_with_translit	phuñ	phuṅ	A	confusable_nya_coda_safe	1	"phun sri ~ bzlog ""wendet die phuñ sri und"
39	4	170	latin_other	giis	gñis	A	explicit_user_allowlist	1	ru ka daṅ / bhi ru ka giis / yaṅ blon po'i
39	54	173	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"76,4); —""i bu Zig ... chos rtol $es su byuṅ ""ein"
40	7	176	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"rin chen —r $es par bya (metr.) ""[die Mudrä]"
40	39	179	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	Lex. mdo dar = ~ ram grwi dar lcog Ita bu
41	22	182	latin_other	dga'	dga’	A	explicit_user_allowlist	1	"khon ta — myi dga' na ...myi brje bar ""wenn"
41	36	182	latin_other	$es	śes	A	explicit_user_allowlist	1	"sems can thams cad $es (metr.) ""er erkennt"
41	69	182	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"det"" (Padm 431); — gi bu de Zes pa Ita bu —"
41	75	182	german_prose_with_translit	g$am	gśam	A	confusable_dollar_to_sacute_shape_safe	1	"khuns g$am gsal nas ""deren Namen und au-"
41	87	182	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"— cag Ita Zig ... bde siyid cin ""wir waren"
42	22	183	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"ihre Häuser bringen"" (T4038 Zi 13647); Iha"
42	42	183	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	"tn glo ba dga' Zin mehis (metr.) ""ich freue"
42	51	184	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"Idan gyis — cag rnams 1765 su bzun 0 ""der"
42	57	184	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"gsegs pa — cag gis mthon no $es so ""wir schen"
42	69	184	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"ge begleiten"" (VaiNth 174,2); bdag dan Iha"
42	78	184	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	de Ita bu — gis 'kbyons par yan mi nns 4//7
42	83	184	german_prose_with_translit	giis	gñis	A	explicit_user_allowlist	1	"— gan giis kyi gon du phud ""das ist für"
42	87	184	german_prose	rmams	rnams	A	explicit_user_allowlist	1	"bcas rmams (metr.) ""der Yogin und wir zu-"
43	5	185	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"dmnan zes pa Ita bu'o ""Beispiele für Genitivus"
43	26	185	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	(Dagy); — gi = na'i Zwa mo zer ba Ita bu
43	29	185	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	"= na yis las ka byed do Ita bu ""wie: ich arbei-"
43	31	185	german_prose_with_translit	rañ	raṅ	A	confusable_nya_coda_safe	1	"mich, Ergativ"" (Dagy); ya bu ni rañ ream ~"
43	55	186	latin_other	Ita	lta	A	explicit_case_sensitive_allowlist	1	pa yis / — gi Ita ba druns phyun (metr.)
43	58	186	latin_other	gañ	gaṅ	A	explicit_user_allowlist	1	"tigt"" (NBT 221,15); chos dan gañ zag la ~ ma"
44	76	192	german_prose_with_translit	chañ	chaṅ	A	confusable_nya_coda_safe	1	4. Bez. für alkoholisches Getränk, chañ.
45	8	194	german_prose_with_translit	g$in	gśin	A	confusable_dollar_to_sacute_shape_safe	1	"heit"" (Vdk-M 148,41); rta mgrin dan g$in"
45	12	194	german_prose_with_translit	gSin-rje-g$ed	gSin-rje-gśed	A	confusable_dollar_to_sacute_name_anchor	1	"und gSin-rje-g$ed usw. meditieren"" (MigTo"
45	21	195	german_prose_with_translit	rañ	raṅ	A	confusable_nya_coda_safe	1	"yas pa'i rañ rtags ~r bZes te ""die Eigenmerk-"
45	31	196	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"bdaggi bu de zes pa Ita bu — das ""so etwas wie"
45	59	197	german_prose_with_translit	dga'	dga’	A	explicit_user_allowlist	1	Lex. bdud dga' rab dban phyug (brDa).
46	26	208	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"Lex. sems rgyud dam ran girgynd Ita bu ""Gei-"
46	34	209	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	ba dañ ni / cha la pa ñid sbyor ba legs (metr.)
46	64	213	latin_other	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	rtag par ni / yon tan mans dan Idan par
47	7	214	german_prose_with_translit	dan ldan pas	daṅ ldan pas	A	tibetan_translit_phrase_allowlist	1	"dan ldan pas bsu nas ""der König persönlich"
47	18	214	german_prose_with_translit	$es	śes	A	explicit_user_allowlist	1	"(Samv 3.123); yul dus — $es pa (metr.) ""den"
47	24	214	german_prose_with_translit	$or	śor	A	confusable_dollar_to_sacute_shape_safe	1	"skugs la $or to ""sie verloren die Einsätze, an-"
47	32	214	german_prose_with_translit	rañ	raṅ	A	confusable_nya_coda_safe	1	"den ist"" (Bca 5.63d); mi yi bdag khyim rañ"
47	55	215	german_prose_with_translit	rañ	raṅ	A	confusable_nya_coda_safe	1	"Schau des Wissens ein"" (Mvy 6453); rañ nid"
48	19	216	latin_other	dañ	daṅ	A	explicit_user_allowlist	1	140,25); nor bwi khrab ... snan ba'i ~ dañ
48	20	216	german_prose_with_translit	Idan	ldan	A	confusable_initial_I_to_l_lexicon	1	"Idan pa Zig ""der Juwelenpanzer hatte die Ei-"
48	61	217	latin_other	giis	gñis	A	explicit_user_allowlist	1	rje bisun 'jam dpal las / — giis su bita mi bya
49	19	223	german_prose_with_translit	biin	bźin	A	explicit_user_allowlist	1	"kun ran biin / Iha yi sku yi — (metr.) ""der"
49	19	223	german_prose_with_translit	Iha	lha	A	explicit_case_sensitive_allowlist	1	"kun ran biin / Iha yi sku yi — (metr.) ""der"
49	22	223	german_prose_with_translit	Ina'i	lna'i	A	confusable_initial_I_to_l_marked_context	1	(Samv 17.8b); zla ba ni / cha ni bco Ina'i ~
50	23	232	latin_other	$i	śi	A	confusable_dollar_to_sacute_shape_safe	1	sgyid) lug pa / yid si ba / sro $i ba / — 'di drug
50	36	235	german_prose_with_translit	g$egs	gśegs	A	explicit_user_allowlist	1	"de bZin g$egs pas ~r ...gsuns so ""der Tathāgata"
50	38	235	german_prose_with_translit	Ita	lta	A	explicit_case_sensitive_allowlist	1	"drsti) gelehrt"" (K16 13246); Ins kyi rjes su Ita"
