bucket	token	count
wts_35_51:initial_confusable_I	Indi-	5
wts_35_51:initial_confusable_I	Inani	5
wts_35_51:initial_confusable_I	Iban	5
wts_35_51:initial_confusable_I	Imam	5
wts_35_51:initial_confusable_I	Ingwer	5
wts_35_51:initial_confusable_I	Ivan	5
wts_35_51:initial_confusable_I	Iphyir	5
wts_35_51:initial_confusable_I	Impe-	4
wts_35_51:initial_confusable_I	Itan	4
wts_35_51:initial_confusable_I	Ich'	4
wts_35_51:initial_confusable_I	Ikugs	4
wts_35_51:initial_confusable_I	Idag	4
wts_35_51:initial_confusable_I	InI	4
wts_35_51:initial_confusable_I	Innenseiten	4
wts_35_51:initial_confusable_I	Idur	4
wts_35_51:initial_confusable_I	Inseln	4
wts_35_51:initial_confusable_I	Irdo	4
wts_35_51:initial_confusable_I	Idans	4
wts_35_51:initial_confusable_I	Idani	4
wts_35_51:initial_confusable_I	Isde	4
wts_35_51:initial_confusable_I	Ispyi	4
wts_35_51:initial_confusable_I	Institute	4
wts_35_51:initial_confusable_I	Irrtümer	4
wts_35_51:initial_confusable_I	Inag	4
wts_35_51:initial_confusable_I	Inne-	4
wts_35_51:initial_confusable_I	Innenseite	4
wts_35_51:initial_confusable_I	Ignam	4
wts_35_51:initial_confusable_I	Ignas	4
wts_35_51:initial_confusable_I	Irre	4
wts_35_51:initial_confusable_I	Iden	4
wts_35_51:initial_confusable_I	Ispu	4
wts_35_51:initial_confusable_I	ISBN	4
wts_35_51:initial_confusable_I	Igdan	3
wts_35_51:initial_confusable_I	Icam	3
wts_35_51:initial_confusable_I	Insignien	3
wts_35_51:initial_confusable_I	Isha	3
wts_35_51:initial_confusable_I	Itas	3
wts_35_51:initial_confusable_I	Ichlosigkeit	3
wts_35_51:initial_confusable_I	Item	3
wts_35_51:initial_confusable_I	Ire	3
wts_35_51:initial_confusable_I	Illusion	3
wts_35_51:initial_confusable_I	Iphun	3
wts_35_51:initial_confusable_I	Ihgr	3
wts_35_51:initial_confusable_I	Identität	3
wts_35_51:initial_confusable_I	Irdul	3
wts_35_51:initial_confusable_I	Insekt	3
wts_35_51:initial_confusable_I	Idob	3
wts_35_51:initial_confusable_I	Idir	3
wts_35_51:initial_confusable_I	Ideg	3
wts_35_51:initial_confusable_I	Idebs	3
wts_35_51:initial_confusable_I	IDon	3
wts_35_51:initial_confusable_I	Isam	3
wts_35_51:initial_confusable_I	Inad	3
wts_35_51:initial_confusable_I	Icags	3
wts_35_51:initial_confusable_I	Indo-Tibetan	3
wts_35_51:initial_confusable_I	Indian	3
wts_35_51:initial_confusable_I	Iphyi	3
wts_35_51:initial_confusable_I	Itad	3
wts_35_51:initial_confusable_I	Inor	3
wts_35_51:initial_confusable_I	ICe-pa-la	3
wts_35_51:initial_confusable_I	Inaro	3
wts_35_51:initial_confusable_I	Insel	3
wts_35_51:initial_confusable_I	Intrige	3
wts_35_51:initial_confusable_I	Inar	3
wts_35_51:initial_confusable_I	Isnam	3
wts_35_51:initial_confusable_I	Ipadina	3
wts_35_51:initial_confusable_I	Ipadma	3
wts_35_51:initial_confusable_I	Inkarnationen	3
wts_35_51:initial_confusable_I	Ispra	3
wts_35_51:initial_confusable_I	Ispa	3
wts_35_51:initial_confusable_I	Isvaras	3
wts_35_51:initial_confusable_I	Ispyod	3
wts_35_51:initial_confusable_I	Ispos	3
wts_35_51:initial_confusable_I	Identifikation	3
wts_35_51:initial_confusable_I	Inn	3
wts_35_51:initial_confusable_I	Ibrdab	2
wts_35_51:initial_confusable_I	Igdun	2
wts_35_51:initial_confusable_I	Igdens	2
wts_35_51:initial_confusable_I	ICam-srin	2
wts_35_51:initial_confusable_I	Inhaber	2
wts_35_51:initial_confusable_I	Ichbewußtsein	2
wts_35_51:initial_confusable_I	Ishon-'dus	2
wts_35_51:initial_confusable_I	Intelligenz	2
wts_35_51:initial_confusable_I	Ibrdal	2
wts_35_51:initial_confusable_I	Ibran	2
wts_35_51:initial_confusable_I	Iton	2
wts_35_51:initial_confusable_I	Imdo	2
wts_35_51:initial_confusable_I	Iten	2
wts_35_51:initial_confusable_I	ITN	2
wts_35_51:initial_confusable_I	Ibrdabs	2
wts_35_51:initial_confusable_I	Ibrdibs	2
wts_35_51:initial_confusable_I	Instrumente	2
wts_35_51:initial_confusable_I	Isbyor	2
wts_35_51:initial_confusable_I	Impera-	2
wts_35_51:initial_confusable_I	Idogs	2
wts_35_51:initial_confusable_I	Itogs	2
wts_35_51:initial_confusable_I	Idad	2
wts_35_51:initial_confusable_I	Idib	2
wts_35_51:initial_confusable_I	Isnron	2
wts_35_51:initial_confusable_I	Isdigs	2
wts_35_51:initial_confusable_I	Ibsdus	2
wts_35_51:initial_confusable_I	Ibsdud	2
wts_35_51:initial_confusable_I	Isdon	2
wts_35_51:initial_confusable_I	Idpe	2
wts_35_51:initial_confusable_I	Ibsdod	2
wts_35_51:initial_confusable_I	Isdom	2
wts_35_51:initial_confusable_I	Iranistik	2
wts_35_51:initial_confusable_I	Institut	2
wts_35_51:initial_confusable_I	Ihre	2
wts_35_51:initial_confusable_I	Interessen	2
wts_35_51:initial_confusable_I	Informationen	2
wts_35_51:initial_confusable_I	Identifizierung	2
wts_35_51:initial_confusable_I	IXe	2
wts_35_51:initial_confusable_I	Indica-et-Tibetica-Verlag	2
wts_35_51:initial_confusable_I	Inalikera	2
wts_35_51:initial_confusable_I	ICe-mur	2
wts_35_51:initial_confusable_I	Iśvara	2
wts_35_51:initial_confusable_I	Inags	2
wts_35_51:initial_confusable_I	Innenminister	2
wts_35_51:initial_confusable_I	ICags-mkhar	2
wts_35_51:initial_confusable_I	IrNam-sras	2
wts_35_51:initial_confusable_I	Itens	2
wts_35_51:initial_confusable_I	Inub	2
wts_35_51:initial_confusable_I	Inubri	2
wts_35_51:umlaut_translit_candidate	Bewußtsein	41
wts_35_51:umlaut_translit_candidate	väterlicherseits	23
wts_35_51:umlaut_translit_candidate	tatsächlich	13
wts_35_51:umlaut_translit_candidate	Bewußtseins	12
wts_35_51:umlaut_translit_candidate	mütterlicherseits	10
wts_35_51:umlaut_translit_candidate	wußtsein	9
wts_35_51:umlaut_translit_candidate	Amtsträger	7
wts_35_51:umlaut_translit_candidate	hältst	7
wts_35_51:umlaut_translit_candidate	tatsäch-	6
wts_35_51:umlaut_translit_candidate	Entschlußkraft	6
wts_35_51:umlaut_translit_candidate	tsä	5
wts_35_51:umlaut_translit_candidate	Führungsamtsträger	5
wts_35_51:umlaut_translit_candidate	Dharmakönig	5
wts_35_51:umlaut_translit_candidate	Frühlingsmonats	5
wts_35_51:umlaut_translit_candidate	aufwärts	5
wts_35_51:umlaut_translit_candidate	Löwenthron	4
wts_35_51:umlaut_translit_candidate	Lödz-K	4
wts_35_51:umlaut_translit_candidate	Vätsiputriyas	4
wts_35_51:umlaut_translit_candidate	Entschluß	3
wts_35_51:umlaut_translit_candidate	selbstsüchtig	3
wts_35_51:umlaut_translit_candidate	btsan-Dämonen	3
wts_35_51:umlaut_translit_candidate	sälh	3
wts_35_51:umlaut_translit_candidate	Hauptstraße	3
wts_35_51:umlaut_translit_candidate	Gewichtsmaß	3
wts_35_51:umlaut_translit_candidate	Rätsel	3
wts_35_51:umlaut_translit_candidate	lo-tsä-ba	3
wts_35_51:umlaut_translit_candidate	rückwärts	3
wts_35_51:umlaut_translit_candidate	Rückwärtsgang	3
wts_35_51:umlaut_translit_candidate	hauptsächlich	2
wts_35_51:umlaut_translit_candidate	Bootsführer	2
wts_35_51:umlaut_translit_candidate	hauptsäch-	2
wts_35_51:umlaut_translit_candidate	Ichbewußtsein	2
wts_35_51:umlaut_translit_candidate	rätschaften	2
wts_35_51:umlaut_translit_candidate	rechtsgültiger	2
wts_35_51:umlaut_translit_candidate	Schriftsätze	2
wts_35_51:umlaut_translit_candidate	Dharmakönige	2
wts_35_51:umlaut_translit_candidate	Schriftstückes	2
wts_35_51:umlaut_translit_candidate	Gandharvakönig	2
wts_35_51:umlaut_translit_candidate	rechtsläufig	2
wts_35_51:umlaut_translit_candidate	abwärts	2
wts_35_51:umlaut_translit_candidate	Speicherbewußtsein	2
wts_35_51:umlaut_translit_candidate	Zufluchtsstätte	2
wts_35_51:umlaut_translit_candidate	Kultstätten	2
wts_35_51:umlaut_translit_candidate	Ungestörtheit	2
wts_35_51:umlaut_translit_candidate	Gerätschaften	2
wts_35_51:umlaut_translit_candidate	Führungsamts-	2
wts_35_51:umlaut_translit_candidate	amtsträger	2
wts_35_51:umlaut_translit_candidate	Ratschläge	2
wts_35_51:umlaut_translit_candidate	Schriftstück	2
wts_35_51:umlaut_translit_candidate	Zufluchtsstätten	2
wts_35_51:umlaut_translit_candidate	Geschäftssiegel	2
wts_35_51:umlaut_translit_candidate	Achselhöhle	2
wts_35_51:umlaut_translit_candidate	Müllhaufen	2
wts_35_51:umlaut_translit_candidate	entschlüpft	2
wts_35_51:umlaut_translit_candidate	gemütskrank	1
wts_35_51:umlaut_translit_candidate	Dharmaköni-	1
wts_35_51:umlaut_translit_candidate	hauptsächliche	1
wts_35_51:umlaut_translit_candidate	Kämeśvaras	1
wts_35_51:umlaut_translit_candidate	entstünden	1
wts_35_51:umlaut_translit_candidate	Militärgouvernements	1
wts_35_51:umlaut_translit_candidate	tatsächli-	1
wts_35_51:umlaut_translit_candidate	Gemütsruhe	1
wts_35_51:umlaut_translit_candidate	wertschätzen	1
wts_35_51:umlaut_translit_candidate	Nicht-Bewußtsein	1
wts_35_51:umlaut_translit_candidate	Bewußtsein-noch-Nicht-Bewußsteins	1
wts_35_51:umlaut_translit_candidate	Weder-Bewußtsein-noch-Nicht-	1
wts_35_51:umlaut_translit_candidate	sein-noch-Nicht-Bewußtseins	1
wts_35_51:umlaut_translit_candidate	bewußtheit	1
wts_35_51:umlaut_translit_candidate	parsatsamnipäte	1
wts_35_51:umlaut_translit_candidate	wußtheit	1
wts_35_51:umlaut_translit_candidate	Bewußtheit	1
wts_35_51:umlaut_translit_candidate	Zehnerschaftsführer	1
wts_35_51:umlaut_translit_candidate	mantsäule	1
wts_35_51:umlaut_translit_candidate	Buddhasöh-	1
wts_35_51:umlaut_translit_candidate	Fälligkeitstermin	1
wts_35_51:umlaut_translit_candidate	Samghāta-Hölle	1
wts_35_51:umlaut_translit_candidate	ätsar	1
wts_35_51:umlaut_translit_candidate	sitätsschriften	1
wts_35_51:umlaut_translit_candidate	Universitäts-	1
wts_35_51:umlaut_translit_candidate	nordwärts	1
wts_35_51:umlaut_translit_candidate	Ratschlä-	1
wts_35_51:umlaut_translit_candidate	śmasäna	1
wts_35_51:umlaut_translit_candidate	śrävaka-Mönchen	1
wts_35_51:umlaut_translit_candidate	śri-Nälanda	1
wts_35_51:umlaut_translit_candidate	Lödz	1
wts_35_51:umlaut_translit_candidate	heitsdämonen	1
wts_35_51:umlaut_translit_candidate	Entschlußfassens	1
wts_35_51:umlaut_translit_candidate	wußtseinstrübung	1
wts_35_51:umlaut_translit_candidate	Wirtschaftsgebäude	1
wts_35_51:umlaut_translit_candidate	überallhin	1
wts_35_51:umlaut_translit_candidate	Buddhakörper	1
wts_35_51:umlaut_translit_candidate	Geschäftsleu-	1
wts_35_51:umlaut_translit_candidate	güan-btsan	1
wts_35_51:umlaut_translit_candidate	śor-Stüpa	1
wts_35_51:umlaut_translit_candidate	cherbewußtsein'	1
wts_35_51:umlaut_translit_candidate	Nāgakönig	1
wts_35_51:umlaut_translit_candidate	Kultstätte	1
wts_35_51:umlaut_translit_candidate	Ortsführern	1
wts_35_51:umlaut_translit_candidate	Hörbewußtseins	1
wts_35_51:umlaut_translit_candidate	vorwärts	1
wts_35_51:umlaut_translit_candidate	Schbewußtseins	1
wts_35_51:umlaut_translit_candidate	Bewußtseinsarten	1
wts_35_51:umlaut_translit_candidate	Sehbewußtseins	1
wts_35_51:umlaut_translit_candidate	Bewußtsein'	1
wts_35_51:umlaut_translit_candidate	Dharmasöhne	1
wts_35_51:umlaut_translit_candidate	Riechbewußtseins	1
wts_35_51:umlaut_translit_candidate	Verwandschaftsverhältnisse	1
wts_35_51:umlaut_translit_candidate	görth-	1
wts_35_51:umlaut_translit_candidate	śäriputra	1
wts_35_51:umlaut_translit_candidate	rungsamtsträger	1
wts_35_51:umlaut_translit_candidate	sätstsba	1
wts_35_51:umlaut_translit_candidate	selbststän-	1
wts_35_51:umlaut_translit_candidate	gör-Gottheiten	1
wts_35_51:umlaut_translit_candidate	stüts	1
wts_35_51:umlaut_translit_candidate	Gestüts	1
wts_35_51:umlaut_translit_candidate	śü-	1
wts_35_51:umlaut_translit_candidate	srö-laksini-samāgamah	1
wts_35_51:umlaut_translit_candidate	Dharma-König	1
wts_35_51:umlaut_translit_candidate	gewohnheitsmäßigen	1
wts_35_51:umlaut_translit_candidate	Blutsbrüder	1
wts_35_51:umlaut_translit_candidate	mütterlicherscits	1
wts_35_51:umlaut_translit_candidate	Amtsausübung	1
wts_35_51:umlaut_translit_candidate	śäla-Baumes	1
wts_35_51:umlaut_translit_candidate	selbstsüchtige	1
wts_35_51:umlaut_translit_candidate	Nāga-König	1
wts_35_51:umlaut_translit_candidate	tsä-ba	1
wts_35_51:umlaut_translit_candidate	Geschäftssie-	1
wts_35_51:umlaut_translit_candidate	Führungsamitsträ-	1
wts_35_51:umlaut_translit_candidate	Amtsübernahme	1
wts_35_51:umlaut_translit_candidate	śä	1
wts_35_51:umlaut_translit_candidate	śärikä	1
wts_35_51:umlaut_translit_candidate	cherbewußtsein	1
wts_35_51:umlaut_translit_candidate	rücksichts-	1
wts_35_51:umlaut_translit_candidate	schäftssiegel	1
wts_35_51:umlaut_translit_candidate	güts	1
wts_35_51:umlaut_translit_candidate	Dharmakönigs	1
wts_35_51:umlaut_translit_candidate	Muschelhörnern	1
wts_35_51:umlaut_translit_candidate	Gutserträge	1
wts_35_51:umlaut_translit_candidate	Überwältigtsein	1
wts_35_51:umlaut_translit_candidate	Mondhöhle'	1
wts_35_51:umlaut_translit_candidate	phun-'dre-Dämonen	1
wts_35_51:umlaut_translit_candidate	Zeltschnüren	1
wts_35_51:umlaut_translit_candidate	väterlicherscits	1
wts_35_51:umlaut_translit_candidate	nialhölzer	1
wts_35_51:umlaut_translit_candidate	Wertschätzung	1
wts_35_51:umlaut_translit_candidate	phyöt	1
wts_35_51:umlaut_translit_candidate	flußaufwärts	1
wts_35_51:umlaut_translit_candidate	tatsächliche	1
wts_35_51:umlaut_translit_candidate	wärts	1
wts_35_51:umlaut_translit_candidate	zerbrösclht	1
wts_35_51:umlaut_translit_candidate	Zeremomialhölzer	1
wts_35_51:umlaut_translit_candidate	Muschelhörner	1
wts_35_51:umlaut_translit_candidate	Phönix	1
wts_35_51:umlaut_translit_candidate	wußtseins	1
wts_35_51:umlaut_translit_candidate	wußtseinsübertragung	1
wts_35_51:umlaut_translit_candidate	Übertritts	1
wts_35_51:umlaut_translit_candidate	tsär	1
