page	line	entry_id	zone	token	issue	suggestion	line_excerpt
18	33	56	german_prose_with_translit	Meeresschneckengehäuse	invalid_translit_shape	Meeresschneckengehäuse	Lotus, ein Meeresschneckengehäuse [usw.]
18	33	56	german_prose_with_translit	Meeresschneckengehäuse	german_umlaut_in_translit_context	Meeresschneckengehäuse	Lotus, ein Meeresschneckengehäuse [usw.]
19	72	68	german_prose_with_translit	Schädigungen	invalid_translit_shape	Schädigungen	von Heilmitteln beseitigt alle Schädigungen
19	72	68	german_prose_with_translit	Schädigungen	german_umlaut_in_translit_context	Schädigungen	von Heilmitteln beseitigt alle Schädigungen
22	10	80	german_prose_with_translit	deva-Anhänger	invalid_translit_shape	deva-Anhänger	deva-Anhänger, der die genüigsame Lebens-
22	10	80	german_prose_with_translit	deva-Anhänger	german_umlaut_in_translit_context	deva-Anhänger	deva-Anhänger, der die genüigsame Lebens-
23	12	94	german_prose_with_translit	Öffnung	invalid_translit_shape	Öffnung	"sge'u khun dra mig can ""kleine Öffnung mit"
23	12	94	german_prose_with_translit	Öffnung	german_umlaut_in_translit_context	Öffnung	"sge'u khun dra mig can ""kleine Öffnung mit"
23	21	95	headword_line	Sänger	invalid_translit_shape	Sänger	བ་ལང་འཚེ་ ba laṅ 'tsbe ein göttlicher Sänger,
23	21	95	headword_line	Sänger	german_umlaut_in_translit_context	Sänger	བ་ལང་འཚེ་ ba laṅ 'tsbe ein göttlicher Sänger,
23	56	100	german_prose_with_translit	jüngere	invalid_translit_shape	jüngere	"klu mes chen po'i chun po ""der jüngere Bru-"
23	56	100	german_prose_with_translit	jüngere	german_umlaut_in_translit_context	jüngere	"klu mes chen po'i chun po ""der jüngere Bru-"
24	22	103	german_prose_with_translit	mätulungam	invalid_translit_shape	mätulungam	Lex. mätulungam (Mvy 5810).
24	22	103	german_prose_with_translit	mätulungam	german_umlaut_in_translit_context	mätulungam	Lex. mätulungam (Mvy 5810).
25	13	106	german_prose_with_translit	Rankengewächse	invalid_translit_shape	Rankengewächse	Wurzeln dieser Rankengewächse beseitigen
25	13	106	german_prose_with_translit	Rankengewächse	german_umlaut_in_translit_context	Rankengewächse	Wurzeln dieser Rankengewächse beseitigen
25	68	113	german_prose_with_translit	Laienanhänger	invalid_translit_shape	Laienanhänger	ein buddh. Laienanhänger, skt. *Ba-
25	68	113	german_prose_with_translit	Laienanhänger	german_umlaut_in_translit_context	Laienanhänger	ein buddh. Laienanhänger, skt. *Ba-
27	11	118	headword_line	Einströmung	invalid_translit_shape	Einströmung	བག་ཆགས་ bag chags Einströmung, karmische
27	11	118	headword_line	Einströmung	german_umlaut_in_translit_context	Einströmung	བག་ཆགས་ bag chags Einströmung, karmische
27	18	118	german_prose_with_translit	Einströmungen	invalid_translit_shape	Einströmungen	"und starken Einströmungen verbunden ist"""
27	18	118	german_prose_with_translit	Einströmungen	german_umlaut_in_translit_context	Einströmungen	"und starken Einströmungen verbunden ist"""
27	25	118	german_prose_with_translit	Einströmungen	invalid_translit_shape	Einströmungen	terschiedlichen Keimen der Einströmungen
27	25	118	german_prose_with_translit	Einströmungen	german_umlaut_in_translit_context	Einströmungen	terschiedlichen Keimen der Einströmungen
27	26	118	german_prose_with_translit	angehäuft	invalid_translit_shape	angehäuft	"der Daseinsfaktoren angehäuft ist"" (MSg"
27	26	118	german_prose_with_translit	angehäuft	german_umlaut_in_translit_context	angehäuft	"der Daseinsfaktoren angehäuft ist"" (MSg"
27	32	118	german_prose_with_translit	Einströmungen	invalid_translit_shape	Einströmungen	Befleckungen samt Einströmungen frei, und
27	32	118	german_prose_with_translit	Einströmungen	german_umlaut_in_translit_context	Einströmungen	Befleckungen samt Einströmungen frei, und
27	40	118	german_prose_with_translit	strömungen	invalid_translit_shape	strömungen	"strömungen bezwungen"" (Ppu 31b); ses bya"
27	40	118	german_prose_with_translit	strömungen	german_umlaut_in_translit_context	strömungen	"strömungen bezwungen"" (Ppu 31b); ses bya"
27	43	118	german_prose_with_translit	Einströmungen	invalid_translit_shape	Einströmungen	"frei von Befleckungen und Einströmungen"""
27	43	118	german_prose_with_translit	Einströmungen	german_umlaut_in_translit_context	Einströmungen	"frei von Befleckungen und Einströmungen"""
27	62	119	german_prose_with_translit	Einströmungen	invalid_translit_shape	Einströmungen	der ein Körper der früheren Einströmungen
27	62	119	german_prose_with_translit	Einströmungen	german_umlaut_in_translit_context	Einströmungen	der ein Körper der früheren Einströmungen
27	68	119	german_prose_with_translit	Einströmungen	invalid_translit_shape	Einströmungen	und Einströmungen lösten sich an ihrem
27	68	119	german_prose_with_translit	Einströmungen	german_umlaut_in_translit_context	Einströmungen	und Einströmungen lösten sich an ihrem
27	81	120	german_prose_with_translit	Körperhaltung	invalid_translit_shape	Körperhaltung	"yid'gu ba thob ""seine Körperhaltung war an-"
27	81	120	german_prose_with_translit	Körperhaltung	german_umlaut_in_translit_context	Körperhaltung	"yid'gu ba thob ""seine Körperhaltung war an-"
28	31	126	headword_line	Engpaß	invalid_translit_shape	Engpaß	བག་དོག་པོ bagdogpo enge Stelle, Engpaß.
28	31	126	headword_line	Engpaß	german_umlaut_in_translit_context	Engpaß	བག་དོག་པོ bagdogpo enge Stelle, Engpaß.
29	13	132	german_prose_with_translit	Käśisundarinandä	invalid_translit_shape	Käśisundarinandä	Vyäsa dabei war, mit Käśisundarinandä un-
29	13	132	german_prose_with_translit	Käśisundarinandä	german_umlaut_in_translit_context	Käśisundarinandä	Vyäsa dabei war, mit Käśisundarinandä un-
29	77	136	german_prose_with_translit	Eheschließung	invalid_translit_shape	Eheschließung	"der gi-gon-Kalkulation zur Eheschließung"""
29	77	136	german_prose_with_translit	Eheschließung	german_umlaut_in_translit_context	Eheschließung	"der gi-gon-Kalkulation zur Eheschließung"""
31	36	145	german_prose_with_translit	ßung	invalid_translit_shape	ßung	ßung, die zur Entscheidungsfindung
31	36	145	german_prose_with_translit	ßung	german_umlaut_in_translit_context	ßung	ßung, die zur Entscheidungsfindung
31	46	146	headword_line	ängstlich	invalid_translit_shape	ängstlich	བག་ཚ་བ་ bag tsha ba scheu, ängstlich, furcht-
31	46	146	headword_line	ängstlich	german_umlaut_in_translit_context	ängstlich	བག་ཚ་བ་ bag tsha ba scheu, ängstlich, furcht-
31	62	147	headword_line	ängstlich	invalid_translit_shape	ängstlich	བག་ཚ་ཞེད་ bag tsha Zed furchtsam, ängstlich.
31	62	147	headword_line	ängstlich	german_umlaut_in_translit_context	ängstlich	བག་ཚ་ཞེད་ bag tsha Zed furchtsam, ängstlich.
31	72	150	headword_line	ängstlich	invalid_translit_shape	ängstlich	བགཞེད་ bag Zed furchtsam, ängstlich.
31	72	150	headword_line	ängstlich	german_umlaut_in_translit_context	ängstlich	བགཞེད་ bag Zed furchtsam, ängstlich.
31	74	150	german_prose_with_translit	ängstlich	invalid_translit_shape	ängstlich	"ängstlich"" (brDa); bio' bag skrag pa ""mit"
31	74	150	german_prose_with_translit	ängstlich	german_umlaut_in_translit_context	ängstlich	"ängstlich"" (brDa); bio' bag skrag pa ""mit"
32	29	152	german_prose_with_translit	Morgendämmerung	invalid_translit_shape	Morgendämmerung	Zeit der Morgendämmerung saß er da und
32	29	152	german_prose_with_translit	Morgendämmerung	german_umlaut_in_translit_context	Morgendämmerung	Zeit der Morgendämmerung saß er da und
33	8	153	german_prose_with_translit	moñs	confusable_char	moṅs	Lex. ~ pa = ñon moñs pa'i dban du ma son
34	17	158	german_prose_with_translit	jungvermählte	invalid_translit_shape	jungvermählte	auch — na jungvermählte Braut,
34	17	158	german_prose_with_translit	jungvermählte	german_umlaut_in_translit_context	jungvermählte	auch — na jungvermählte Braut,
34	18	158	latin_other	Jungvermählte	invalid_translit_shape	Jungvermählte	Jungvermählte.
34	18	158	latin_other	Jungvermählte	german_umlaut_in_translit_context	Jungvermählte	Jungvermählte.
34	21	158	german_prose_with_translit	Jungvermählten	invalid_translit_shape	Jungvermählten	Jungvermählten, schamhaft, furchtsam und
34	21	158	german_prose_with_translit	Jungvermählten	german_umlaut_in_translit_context	Jungvermählten	Jungvermählten, schamhaft, furchtsam und
34	24	158	german_prose_with_translit	jungvermählte	invalid_translit_shape	jungvermählte	"""weil eine jungvermählte Braut nicht schrei-"
34	24	158	german_prose_with_translit	jungvermählte	german_umlaut_in_translit_context	jungvermählte	"""weil eine jungvermählte Braut nicht schrei-"
35	26	167	german_prose_with_translit	Verfügung	invalid_translit_shape	Verfügung	"zur Verfügung stand"" (Mil 44,16); — gyi 'os"
35	26	167	german_prose_with_translit	Verfügung	german_umlaut_in_translit_context	Verfügung	"zur Verfügung stand"" (Mil 44,16); — gyi 'os"
35	51	168	latin_other	Nachrichtenüberbringer	invalid_translit_shape	Nachrichtenüberbringer	"Nachrichtenüberbringer"" (brDa); bya ma"
35	51	168	latin_other	Nachrichtenüberbringer	german_umlaut_in_translit_context	Nachrichtenüberbringer	"Nachrichtenüberbringer"" (brDa); bya ma"
36	26	174	german_prose_with_translit	Nachrichtenüberbringer	invalid_translit_shape	Nachrichtenüberbringer	"Nachrichtenüberbringer"" (brDa); bani chen"
36	26	174	german_prose_with_translit	Nachrichtenüberbringer	german_umlaut_in_translit_context	Nachrichtenüberbringer	"Nachrichtenüberbringer"" (brDa); bani chen"
39	9	183	german_prose_with_translit	Vatsa-König	invalid_translit_shape	Vatsa-König	"pa ""der Vatsa-König Udayana oder Udayana"
39	9	183	german_prose_with_translit	Vatsa-König	german_umlaut_in_translit_context	Vatsa-König	"pa ""der Vatsa-König Udayana oder Udayana"
39	41	184	german_prose_with_translit	hängend	invalid_translit_shape	hängend	tel hängend tragen (Neb 10).
39	41	184	german_prose_with_translit	hängend	german_umlaut_in_translit_context	hängend	tel hängend tragen (Neb 10).
39	48	185	german_prose_with_translit	dGe-lugs-pa-Klöster	invalid_translit_shape	dGe-lugs-pa-Klöster	in A-mdo gibt es viele dGe-lugs-pa-Klöster,
39	48	185	german_prose_with_translit	dGe-lugs-pa-Klöster	german_umlaut_in_translit_context	dGe-lugs-pa-Klöster	in A-mdo gibt es viele dGe-lugs-pa-Klöster,
40	29	194	latin_other	tiñ	confusable_char	tiṅ	"~ tiñ ne dzin kyis ñam drod zin nas ""nach-"
40	34	194	german_prose_with_translit	Anhänger	invalid_translit_shape	Anhänger	pflogenheiten der Anhänger und Unterta-
40	34	194	german_prose_with_translit	Anhänger	german_umlaut_in_translit_context	Anhänger	pflogenheiten der Anhänger und Unterta-
41	32	201	german_prose_with_translit	gNanñ	confusable_char	gNanṅ	"kha phu dan / ~ rnams gyes ""von gNanñ-"
41	33	201	german_prose_with_translit	Luñ	confusable_char	Luṅ	khan ausgehend sind rDzi'i skyer-lun, Luñ
41	44	202	german_prose_with_translit	lha-khañ	confusable_char	lha-khaṅ	"lhakhan ""Ban-pa Drug-ral lha-khañ, gegrün-"
41	71	203	german_prose_with_translit	hältst	invalid_translit_shape	hältst	"Secle für die höchste Siddhi hältst!"" (MilGb"
41	71	203	german_prose_with_translit	hältst	german_umlaut_in_translit_context	hältst	"Secle für die höchste Siddhi hältst!"" (MilGb"
42	18	203	german_prose_with_translit	Eingangsüberdachung	invalid_translit_shape	Eingangsüberdachung	seits der Eingangsüberdachung des Tempels
42	18	203	german_prose_with_translit	Eingangsüberdachung	german_umlaut_in_translit_context	Eingangsüberdachung	seits der Eingangsüberdachung des Tempels
42	48	208	german_prose_with_translit	Übereinstimmung	invalid_translit_shape	Übereinstimmung	"ar ""bab in Übereinstimmung, passend sein;"
42	48	208	german_prose_with_translit	Übereinstimmung	german_umlaut_in_translit_context	Übereinstimmung	"ar ""bab in Übereinstimmung, passend sein;"
42	51	208	german_prose_with_translit	Übereinstimmung	invalid_translit_shape	Übereinstimmung	Gunst war nicht in Übereinstimmung mit
42	51	208	german_prose_with_translit	Übereinstimmung	german_umlaut_in_translit_context	Übereinstimmung	Gunst war nicht in Übereinstimmung mit
42	55	208	german_prose_with_translit	Angehörigen	invalid_translit_shape	Angehörigen	[von den Angehörigen] so gut wie möglich
42	55	208	german_prose_with_translit	Angehörigen	german_umlaut_in_translit_context	Angehörigen	[von den Angehörigen] so gut wie möglich
43	64	212	german_prose_with_translit	Öffnung	invalid_translit_shape	Öffnung	"pai chu ""Wasser, das aus der Öffnung eines"
43	64	212	german_prose_with_translit	Öffnung	german_umlaut_in_translit_context	Öffnung	"pai chu ""Wasser, das aus der Öffnung eines"
44	86	212	german_prose_with_translit	Entzündung	invalid_translit_shape	Entzündung	"""wenn eine Entzündung das Herz befallen"
44	86	212	german_prose_with_translit	Entzündung	german_umlaut_in_translit_context	Entzündung	"""wenn eine Entzündung das Herz befallen"
46	24	212	latin_other	Überlieferung	invalid_translit_shape	Überlieferung	2. Überlieferung.
46	24	212	latin_other	Überlieferung	german_umlaut_in_translit_context	Überlieferung	2. Überlieferung.
46	29	213	headword_line	Verfügung	invalid_translit_shape	Verfügung	བབས་བཀོད་ babs bkod Verfügung.
46	29	213	headword_line	Verfügung	german_umlaut_in_translit_context	Verfügung	བབས་བཀོད་ babs bkod Verfügung.
46	31	213	german_prose_with_translit	Verfügung	invalid_translit_shape	Verfügung	aber davon ausgehend eine Verfügung er-
46	31	213	german_prose_with_translit	Verfügung	german_umlaut_in_translit_context	Verfügung	aber davon ausgehend eine Verfügung er-
46	33	213	german_prose_with_translit	Verfügung	invalid_translit_shape	Verfügung	"— ""vom Ministerrat erging die Verfügung"""
46	33	213	german_prose_with_translit	Verfügung	german_umlaut_in_translit_context	Verfügung	"— ""vom Ministerrat erging die Verfügung"""
46	38	213	german_prose_with_translit	Verkündung	invalid_translit_shape	Verkündung	ter sofortiger Verkündung einer Verwarnung
46	38	213	german_prose_with_translit	Verkündung	german_umlaut_in_translit_context	Verkündung	ter sofortiger Verkündung einer Verwarnung
46	39	213	german_prose_with_translit	Züchtigung	invalid_translit_shape	Züchtigung	schwere körperliche Züchtigung zu ertei-
46	39	213	german_prose_with_translit	Züchtigung	german_umlaut_in_translit_context	Züchtigung	schwere körperliche Züchtigung zu ertei-
46	51	215	german_prose_with_translit	rücksichtigung	invalid_translit_shape	rücksichtigung	rücksichtigung des Zustandes und den Um-
46	51	215	german_prose_with_translit	rücksichtigung	german_umlaut_in_translit_context	rücksichtigung	rücksichtigung des Zustandes und den Um-
47	20	219	german_prose_with_translit	Übertragung	invalid_translit_shape	Übertragung	Übertragung von unangemessenen Lasten
47	20	219	german_prose_with_translit	Übertragung	german_umlaut_in_translit_context	Übertragung	Übertragung von unangemessenen Lasten
47	43	221	german_prose_with_translit	Übertragung	invalid_translit_shape	Übertragung	Zeit der Übertragung einer neuen Anits-
47	43	221	german_prose_with_translit	Übertragung	german_umlaut_in_translit_context	Übertragung	Zeit der Übertragung einer neuen Anits-
47	53	222	german_prose_with_translit	Erklärung	invalid_translit_shape	Erklärung	"gtan sa phyi mams ""die Erklärung der"
47	53	222	german_prose_with_translit	Erklärung	german_umlaut_in_translit_context	Erklärung	"gtan sa phyi mams ""die Erklärung der"
48	56	224	german_prose_with_translit	zusammengefafßtter	invalid_translit_shape	zusammengefafßtter	"schnitt, in eins zusammengefafßtter Band"""
48	56	224	german_prose_with_translit	zusammengefafßtter	german_umlaut_in_translit_context	zusammengefafßtter	"schnitt, in eins zusammengefafßtter Band"""
48	64	224	german_prose_with_translit	zusammengefaßt	invalid_translit_shape	zusammengefaßt	"Abschnitt zusammengefaßt"" (Dagy)."
48	64	224	german_prose_with_translit	zusammengefaßt	german_umlaut_in_translit_context	zusammengefaßt	"Abschnitt zusammengefaßt"" (Dagy)."
49	32	230	german_prose_with_translit	verchrungsstätte	invalid_translit_shape	verchrungsstätte	verchrungsstätte ist [der Stüpa zum Geden-
49	32	230	german_prose_with_translit	verchrungsstätte	german_umlaut_in_translit_context	verchrungsstätte	verchrungsstätte ist [der Stüpa zum Geden-
49	77	231	german_prose_with_translit	dBus-gtsañ	confusable_char	dBus-gtsaṅ	"dBus-gtsañ mit den vier Hörnern"" (Śambh"
49	80	231	german_prose_with_translit	sGañ	confusable_char	sGaṅ	im Zentrum und die sechs sGañ in mDo-
