volume	page	line	token_index	tibetan_syllable	current_dotted_token	provenance_class	source_token_or_tokens	correction_reason	correction_evidence	context_excerpt
wts_35_51	30	1	1	གདེང	gdeṅ	base_provenance_unverified	gdeṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེང་ 'gdeṅ
wts_35_51	30	2	1	གདེང	gdeṅ	base_provenance_unverified	gdeṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེང་ 'gdeṅ auch gdens.
wts_35_51	30	44	1	གདེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ gdeṅs
wts_35_51	30	45	1	གདེང	gdeṅ	base_provenance_unverified	gdeṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེང་ཀ་ gdeṅ ka Igdens ha.
wts_35_51	30	46	1	གདེང	gdeṅ	base_provenance_unverified	gdeṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེང་ཁེལ་ gdeṅ khel Gewißheit, Sicherheit.
wts_35_51	30	54	1	གདེང	gdeṅ	base_provenance_unverified	gdeṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེང་ཅན་ gdeṅ can Igdens can
wts_35_51	30	55	1	གདེང	gdeṅ	base_provenance_unverified	gdeṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེང་ཐུབ་ gdeṅ thub erkennen, beurteilen.
wts_35_51	30	58	1	གདེང	gdeṅ	base_provenance_unverified	gdeṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེང་ཐོབ་ gdeṅ thob auch gdens thob sicher
wts_35_51	30	68	1	གདེང	gdeṅ	unknown	gden	ambiguous_change_or_token_position		གདེང་ཚད་ gdeṅ tshad auch gdeṅ tsbod Zuver-
wts_35_51	30	75	1	གདེངས	ggdeṅs	base_provenance_unverified	ggdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ ggdeṅs bzw. pf. zu T'gdenr erhe-
wts_35_51	31	1	1	གདེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ཀ་ gdeṅs ka
wts_35_51	31	8	1	གདེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ཀ་ gdeṅs ka auch gdens, gden ka
wts_35_51	31	36	1	གདེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ཀ་ཅན་ gdeṅs Ra can Bez. für Schlange
wts_35_51	31	39	1	གདེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ཀ་ཆེན་པོ་ gdeṅs ka chen po npr. ein Nā-
wts_35_51	31	41	1	གདེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ཅན་བདག་པོ་ gdeṅs can bdag po
wts_35_51	32	1	1	གདེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ཅན་འདྲེན་པ་ gdeṅs can 'dren pa
wts_35_51	32	2	1	གདེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ཅན་འདྲེན་པ་ gdeṅs can 'dren pa Bez. für
wts_35_51	32	5	1	དེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	དེངས་ཅན་དྲབང་པོ་ gdeṅs can dbaṅ po Bez. für
wts_35_51	32	5	3	དྲབང	dbaṅ	base_provenance_unverified	dbaṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	དེངས་ཅན་དྲབང་པོ་ gdeṅs can dbaṅ po Bez. für
wts_35_51	32	9	1	གདེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ཅན་ལྔ་མོ་ gdeṅs can lha mo Bez. für das
wts_35_51	32	12	1	གདེངས	gdeṅs	base_provenance_unverified	gdeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདེངས་ཐོབ་ gdeṅs thob Tgden thob.
wts_35_51	33	1	1	གདོང	edoṅ	base_provenance_unverified	edoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ 'edoṅ
wts_35_51	33	48	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ཁྱིའི་ལྟ་བུ་ gdoṅ khyvi lta bu
wts_35_51	34	1	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་གི་ཕྲེང་བ་ gdoṅ gi phreṅ ba
wts_35_51	34	1	3	ཕྲེང	phreṅ	base_provenance_unverified	phreṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་གི་ཕྲེང་བ་ gdoṅ gi phreṅ ba
wts_35_51	34	2	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་གི་ཕྲེང་བ་ gdoṅ gi phreṅ ba Beiname
wts_35_51	34	2	3	ཕྲེང	phreṅ	base_provenance_unverified	phreṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་གི་ཕྲེང་བ་ gdoṅ gi phreṅ ba Beiname
wts_35_51	34	5	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་འགྲམ་ gdoṅ 'gram vordere Wange.
wts_35_51	34	17	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ངོ་འཚལ་ gdoṅ no 'tshal erkennen.
wts_35_51	34	21	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ལྔ་པ་ gdoṅ lṅa pa.
wts_35_51	34	28	1	གདོང	ggdoṅ	base_provenance_unverified	ggdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ཅན་གཉིས་ ggdoṅ can zwei Gottheiten
wts_35_51	34	33	1	གདང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདང་བཅུ་པ་ gdoṅ beu pa Beiname Rävanas.
wts_35_51	34	36	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ཆུག་ gdoṅ chug unmittelbar danach,
wts_35_51	34	41	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་འདྲེ་ gdoṅ 'dre
wts_35_51	34	42	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ཆུང་ gdoṅ chuṅ.
wts_35_51	34	42	2	ཆུང	chuṅ	reviewed_exact_final_ng	chun	reviewed_tibetan_exact_script_ng_witness	tibetan_script_chung_cross_volume_batch_20260719	གདོང་ཆུང་ gdoṅ chuṅ.
wts_35_51	34	51	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་མཇུག་ gdoṅ mjng die beiden Mondkno-
wts_35_51	34	55	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ཐུག་ gdoṅ thug Begegnung, Zusammen-
wts_35_51	34	61	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་དྲུག་ gdoṅ drug auch — pa.
wts_35_51	34	79	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་འདྲེ་ gdoṅ 'dre cin Dämon.
wts_35_51	35	1	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ལྡོག་ gdoṅ ldog
wts_35_51	35	2	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ལྡོག་ gdoṅ Idog umkehren.
wts_35_51	35	8	1	གདང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	"གདང་བསྡུས་པ་ gdoṅ bsdus pa ""mit zusammen-"
wts_35_51	35	12	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་སྣ་ gdoṅ sna Bergnase.
wts_35_51	35	16	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་པ་ gdoṅ pa Schnabel.
wts_35_51	35	19	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ཕྱིས་ gdoṅ phyis kleines Handtuch, Ta-
wts_35_51	35	22	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ཕྲད་ gdoṅ phrad mit jmdm. zusammen-
wts_35_51	35	29	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	"གདོང་མང་ gdoṅ maṅ ""vielgesichtig"", npr. der"
wts_35_51	35	29	2	མང	maṅ	base_provenance_unverified	maṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	"གདོང་མང་ gdoṅ maṅ ""vielgesichtig"", npr. der"
wts_35_51	35	32	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་མོ་ gdoṅ mo Kreuzbein.
wts_35_51	35	34	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་བཞི་ gdoṅ bźi
wts_35_51	35	36	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་དམར་མ་ gdoṅ dmar ma npr. cine Gott.
wts_35_51	35	52	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ཚན་ཅན་ gdoṅ tshan can schamlos, unver-
wts_35_51	35	58	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་བཞི་ gdoṅ bäi.
wts_35_51	36	3	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་བློག་ gdoṅ zlog Zurücktreibung.
wts_35_51	36	10	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་གཡོ་བ་ gdoṅ g.yo ba eine Krankheit, Ge-
wts_35_51	36	16	1	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོང་ལེན gdoṅ len entgegengehen, vorausge-
wts_35_51	36	22	1	གདོངས	gdoṅs	base_provenance_unverified	gdoṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	གདོངས་ gdoṅs Stallvieh.
wts_35_51	54	34	2	དབང	dbaṅ	base_provenance_unverified	dbaṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདག་དབང་ bdag dbaṅ Unabhāngigkeit, Cha-
wts_35_51	56	50	2	བཟུང	bzuṅ	base_provenance_unverified	bzuṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདག་བཟུང་ bdag bzuṅ Aneignung.
wts_35_51	56	67	3	བྱུང	byuṅ	base_provenance_unverified	byuṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདག་ལས་བྱུང་ bdag las byuṅ Beiname Māras byw des Liebespottes.
wts_35_51	57	21	1	བདང	bdaṅ	base_provenance_unverified	bdaṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདང་ཡས་ bdaṅ yas Tgtad yas.
wts_35_51	60	21	3	ཤིང	siṅ	base_provenance_unverified	siṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུག་སྤོས་ཤིང་ cng spos siṅ Bez. für Wachol-
wts_35_51	60	45	1	བདུངས	bduṅs	base_provenance_unverified	bduṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུངས་ bduṅs
wts_35_51	63	57	4	གདོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདད་རམགྲོན་སྡེར་གདོང་ bdud mgon sen gdoṅ npr.
wts_35_51	64	44	3	སྟོང	stoṅ	base_provenance_unverified	stoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུད་རྗེ་སྟོང་བདུད་ bdud rje stoṅ bdud npr. eine
wts_35_51	65	59	5	གུང	guṅ	base_provenance_unverified	guṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུད་པོ་བྱེ་བ་གུང་རིང་ bdud po bye ba guṅ riṅ
wts_35_51	65	59	6	རིང	riṅ	base_provenance_unverified	riṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུད་པོ་བྱེ་བ་གུང་རིང་ bdud po bye ba guṅ riṅ
wts_35_51	65	78	5	འགོང	goṅ	base_provenance_unverified	goṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུད་ཕོ་རེ་ཏི་འགོང་ཡག་ bdud pho re ti 'goṅ yag
wts_35_51	66	41	3	སེང	seṅ	base_provenance_unverified	seṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདང་མོ་སེང་གའོང་་་ bdud mo seṅ gdoṅ
wts_35_51	66	41	4	གའོང	gdoṅ	base_provenance_unverified	gdoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདང་མོ་སེང་གའོང་་་ bdud mo seṅ gdoṅ
wts_35_51	66	66	4	ལངས	laṅs	base_provenance_unverified	laṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུད་མོ་རོ་ལངས་མ་ bdud mo ro laṅs ma
wts_35_51	68	45	3	འབྱུང	byuṅ	base_provenance_unverified	byuṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུད་རྩི་འབྱུང་གནས་ bdud rtsi byuṅ gnas
wts_35_51	68	71	5	ལུང	Tuṅ	base_provenance_unverified	Tuṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུད་རྩི་བུམ་པའི་ལུང་ bdud risi bum pa'i Tuṅ
wts_35_51	68	78	3	འབྱུང	byuṅ	base_provenance_unverified	byuṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུད་རྩི་འབྱུང་གནས་ baud rtsi byuṅ gnas npr.
wts_35_51	69	44	3	ཁང	khaṅ	base_provenance_unverified	khaṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདད་རྩེའི་ཁང་པ་ bdud resi'i khaṅ pa Bez. für
wts_35_51	69	58	3	སྙིང	siṅ	base_provenance_unverified	siṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	"བདུད་རྩིའི་སྙིང་པོ་ bald rs siṅ po ""Essenz des"
wts_35_51	70	44	3	སྐྱེངས	skyeṅs	base_provenance_unverified	skyeṅs	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུད་ལ་སྐྱེངས་ bdud la skyeṅs
wts_35_51	73	7	2	སྟོང	stoṅ	base_provenance_unverified	stoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདུན་སྟོང་ bdun stoṅ sicbentausend,
wts_35_51	79	4	2	སྐྱོང	skyoṅ	base_provenance_unverified	skyoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདེ་སྐྱོང་ bde skyoṅ Bez. für Schädel oder Schä-
wts_35_51	79	13	2	གླིང	gliṅ	unknown	glin	ambiguous_change_or_token_position		བདེ་གླིང་ bde gliṅ Kurzf. für bde chen gliṅ pa
wts_35_51	79	53	3	གསང	gsaṅ	base_provenance_unverified	gsaṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདེ་འགྲོ་གསང་ཡུམ་ bde gro gsaṅ yum auch bde
wts_35_51	80	1	4	ཤང	Saṅ	base_provenance_unverified	Saṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདེ་སྒྲོན་ཧ་ཤང་ bde sgron ha Saṅ
wts_35_51	80	67	3	གླིང	gliṅ	base_provenance_unverified	gliṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདེ་ཆེན་གླིང་པ་ bde chen gliṅ pa tbde glin.
wts_35_51	81	23	3	རྫོང	rdzoṅ	base_provenance_unverified	rdzoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདེ་ཆེན་རྫོང་ bde chen rdzoṅ npr. ein rdzoṅ in
wts_35_51	81	29	3	ཞིང	Ziṅ	base_provenance_unverified	Ziṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདེ་ཆེན་ཞིང་ bde chen Ziṅ das reine Land des
wts_35_51	82	22	2	སྟོང	stoṅ	base_provenance_unverified	stoṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	"བདེ་སྟོང་ཐུང་འཇུག་ bde stoṅ zu jug ""die Ver-"
wts_35_51	82	29	2	ཐང	thaṅ	base_provenance_unverified	thaṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདེ་ཐང་ bde thaṅ Wohlergehen.
wts_35_51	83	1	3	དབང	dbaṅ	base_provenance_unverified	dbaṅ	No direct authoritative base-OCR verification is recorded.	current_release_presence_only	བདེ་ལྡན་དབང་ཕྱུག་ bde ldan dbaṅ phyug
